"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-09-30","PFGTF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-11073898,745559,0,0,-1026519,650553,-188851,-1503283,15061,333097,-11021761,-37654,0,-5213700,8739319,0,3487965,0,0,0,12063922,12063922,12063922,0,0,0,0,0,-1216530,10847392,62120,3375716,8759595,5383879,-11021761,-29544,-11051306,0,0
"2025-09-30","PFODF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",62908560,30916600,0,0,-44761860,672100,-54708940,9274980,0,-4973540,44089760,-31319860,-59279220,0,0,0,-90599080,0,0,0,0,0,0,0,0,-32529640,-32529640,0,-7124260,-39653900,10092050,-76071170,171251080,247322250,44089760,-26480740,17609020,0,0
"2025-09-30","PGE.V","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-5431524,0,0,142078,1082918,-107410,0,0,1190328,117966,-4088562,-213736,0,0,0,0,-213736,0,0,0,4976602,4976602,4976602,0,0,0,0,0,-311578,4665024,0,362726,3398296,3035570,-4088562,-213736,-4302298,0,0
"2025-09-30","PGEZF","CAD","0001700157","2025-09-30","2025-09-30 00:00:00","2026","Q2",-5431524,0,0,142078,1082918,-107410,0,0,1190328,1270941,-2935587,-153462,0,0,0,0,-153462,0,0,0,3583706,3583706,3583706,0,0,0,0,0,-234219,3349487,-50088,210350,2439976,2229626,-4088562,-213736,-4302298,0,0
"2025-07-31","PGPGF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",-34478,0,0,0,-1240,-1642,0,0,402.74766,-13769,-49487,0,0,0,0,0,0,361.6067699999985,17999,-17637,69831,69831,69831,0,0,0,0,0,27058,97251,0,47764,40276,5825,-35718,0,-35720,0,0
"2025-07-31","PHR","USD","0001412408","2025-09-05","2025-09-05 16:02:27","2026","Q2",654000,7409000,-1583000,16230000,-8064000,-1820000,0,2068000,-8312000,189000,14835000,-1767000,0,0,0,-3435000,-5202000,-3328000,-2838000,-490000,689000,689000,689000,0,0,0,0,0,490000,-2149000,-89000,7395000,98266000,90871000,14835000,-1767000,13068000,763000,330000
"2025-08-31","PIK.JO","ZAR","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",-496000000,1920000000,0,0,1752000000,-15000000,-34000000,1801000000,0,-249000000,2927000000,-944000000,-7000000,0,0,278000000,-673000000,-200000000,0,-200000000,-101000000,-101000000,0,-101000000,0,0,0,0,-1263000000,-1564000000,-305000000,385000000,5713000000,5328000000,2927000000,-897000000,2030000000,0,0
"2025-08-31","PKE","USD","0000076267","2025-10-14","2025-10-14 09:15:57","2026","Q2",2404000,463000,281000,101000,995000,0,0,0,995000,-6361000,-2117000,-183000,0,0,13165000,-50000,12932000,0,0,0,0,2165000,0,2165000,0,-2482000,-2482000,0,586000,-1896000,0,8919000,29543000,20624000,-2117000,-183000,-2300000,0,0
"2025-08-31","PKPYY","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",-27405178,106084560,0,0,96802161,-828785,-1878580,99509528,0,-13757841,161723702,-52158242,-386766,0,0,15360160,-37184848,-11050475,0,-11050475,-5580489,-5580489,0,-5580489,0,0,0,0,-69783751,-86414715,-2117523,36006616,322882373,286875757,161723702,-49561382,112162320,0,0
"2025-07-31","PL","USD","0001836833","2025-09-08","2025-09-08 07:10:30","2026","Q2",-22592000,10622000,0,13456000,59583000,23548000,0,4573000,31462000,6705000,67774000,-20291000,-4820000,-22361000,15426000,12608000,-19438000,0,0,0,6306000,6306000,6306000,0,0,0,0,0,-7310000,-1004000,-6000,47326000,192930000,145604000,67774000,-18445000,49329000,0,0
"2025-07-31","PL-WT","USD","0001836833","2025-09-08","2025-09-08 07:10:30","2026","Q2",-22592000,10622000,0,13456000,59583000,23548000,0,4573000,31462000,6705000,67774000,-20291000,-4820000,-22361000,15426000,12608000,-19438000,0,0,0,6306000,6306000,6306000,0,0,0,0,0,-7310000,-1004000,-6000,47326000,192930000,145604000,67774000,-18445000,49329000,0,0
"2025-10-31","PLAN.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",971895,231146,150146,0,1074358,313359,-140635,-329827,1231461,-938113,1489432,-2882315,17665,-490891,0,0,-3355541,-78827,-78827,0,0,0,0,0,0,0,0,0,-18812,-97639,0,-1963749,1029199,2992948,1489432,-2860842,-1371410,0,0
"2025-09-30","PLT.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",10529000,807000,0,0,-5591000,-94000,0,25000,-5522000,14474000,20219000,-8000,0,-4000,0,-257753000,-257765000,242229000,0,242229000,0,0,0,0,0,0,0,0,-611000,241618000,0,4072000,180498000,176426000,20219000,-8000,20211000,0,0
"2025-09-30","PLTXF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-262390,248437,0,0,329949,177949,0,0,152000,-224956,91040,0,0,0,0,0,0,-155777,-155777,0,0,0,0,0,0,0,0,0,-30093,-185870,84622,-10208,133841,144049,126798,0,126798,0,0
"2025-09-30","PLUS","USD","0001022408","2025-11-06","2025-11-06 17:01:22","2026","Q2",34855000,7114000,0,3058000,-41570000,18427000,-53280000,0,-6717000,-38232000,-34775000,-994000,0,0,0,5000,-989000,0,0,0,-4049000,-4049000,0,-4049000,0,-6592000,-6592000,0,-30882000,-41523000,-734000,-78021000,402157000,480178000,-34775000,-994000,-35769000,0,25000
"2025-08-31","PLY.V","CAD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",-33344,0,0,0,-230356,-1063,0,0,-229293,0,-263700,2800,0,0,0,-17265,-14465,0,0,0,183130,183130,183130,0,0,0,0,0,145000,328130,0,49965,50009,44,-263700,0,-263700,0,0
"2025-08-31","PLYFF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",-24257,0,0,0,-167583,-773,0,0,-166810,0,-191841,2037,0,0,0,-12560,-10523,0,0,0,133227,133227,133227,0,0,0,0,0,105487,238714,0,36348,36381,32.0012,-191841,0,-191841,0,0
"2025-10-31","PMCB","USD","0001157075","2025-12-18","2025-12-18 17:04:23","2026","Q2",-7417975,0,0,60492,0,0,0,469711,0,6377960,-979523,0,0,0,0,-3000000,-3000000,0,0,0,0,0,215000,0,0,-61250,0,0,6268866,6207616,-381,2227712,15406017,13178305,-979523,0,-979523,0,0
"2025-09-30","PMNT","USD","0001849221","2025-11-13","2025-11-13 16:20:16","2026","Q2",-1840000,68000,0,112000,1322000,-4153000,11000,272000,1543000,-6908000,-7246000,-169000,0,1429000,0,-1429000,-169000,0,0,0,0,-2538000,-2538000,0,0,-168000,-168000,0,4972000,4804000,18000,-2593000,393000,2986000,-7246000,-169000,-7415000,0,0
"2025-09-30","PMV.JO","ZAR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",14904000,0,0,0,0,0,0,0,0,-5622000,9282000,-324000,0,0,0,-4854000,-5178000,0,0,0,-623000,-623000,0,-623000,0,0,0,0,-1356000,-1979000,0,2125000,77934000,75809000,9282000,-324000,8958000,0,0
"2025-09-30","PNN.L","GBP","0001455633","2025-09-30","2025-09-29 20:00:00","2026","Q2",57200000,95800000,8700000,0,6600000,-69000000,-300000,81400000,-5500000,-1200000,167100000,-286900000,1500000,0,0,0,-285400000,343600000,0,343600000,-4600000,-4600000,-3800000,-800000,0,-133699999,-133699999,0,-15900000,189400000,0,71100000,547200000,476100000,167100000,-285000000,-117900000,0,0
"2025-09-30","PNTZF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-877357,0,0,16100,-431619,30256,0,0,-461875,-1148828,-2441704,0,0,0,0,0,0,2515000,0,2515000,15.6444251626556,15.6444251626556,15.6444251626556,0,0,0,0,0,-15.644425162579864,2515000,-471,48763,1378418,1329655,-2468956,0,-2468956,0,0
"2025-09-30","PNXPF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1352742,18800,0,0,-21556,119307,0,0,-140863,-1316061,33925,0,0,-11130289,6843212,-18212,-4305289,6562000,6562000,0,0,0,0,0,0,0,0,0,-64000,6498000,0,2226636,5378809,3152173,33925,0,33925,0,0
"2025-09-30","POLYCAB.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6854560000,967760000,0,0,-442000000,-2411560000,-9311890000,6259730000,5021720000,-616060000,6764260000,-3382320000,41620000,-28623090000,33248809999,430000,1285450000,253480000,45420000,208060000,6570000,6570000,6570000,0,0,-5267720000,-5267720000,0,-73230000,-5080900000,-1132170000,1836640000,10989260000,9152620000,6764260000,-3381930000,3382330000,0,0
"2025-09-30","POLYCAB.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6854560000,967760000,0,0,-442000000,-2411560000,-9311890000,6259730000,5021720000,-616060000,6764260000,-3382320000,41620000,-28623090000,33248809999,430000,1285450000,253480000,45420000,208060000,6570000,6570000,6570000,0,0,-5267720000,-5267720000,0,-73230000,-5080900000,-1132170000,1836640000,10989260000,9152620000,6764260000,-3381930000,3382330000,0,0
"2025-09-30","POWW","USD","0001015383","2025-11-10","2025-11-10 06:25:12","2026","Q2",1404828,3575591,0,0,-1497294,-331804,0,-848559,-316931,-262096,3221029,-700618,0,0,0,542831,-157787,0,0,0,0,0,0,0,0,-757117,0,-757117,0,-757117,0,2306125,65669937,63363812,3221029,-700618,2520411,0,0
"2025-09-30","POWWP","USD","0001015383","2025-11-10","2025-11-10 06:25:12","2026","Q2",1404828,3575591,0,0,-1497294,-331804,0,-848559,-316931,-262096,3221029,-700618,0,0,0,542831,-157787,0,0,0,0,0,0,0,0,-757117,0,-757117,0,-757117,0,2306125,65669937,63363812,3221029,-700618,2520411,0,0
"2025-08-31","PPASF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",-27875200,107904000,0,0,98462400,-843000,-1910800,101216200,0,-13993800,164497400,-53052800,-393400,0,0,15623600,-37822600,-11240000,0,-11240000,-5676200,-5676200,0,-5676200,0,0,0,0,-70980600,-87896800,-2222600,36555400,321070600,284515200,164497400,-50411400,114086000,0,0
"2025-09-30","PPC.JO","ZAR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",368000000,295000000,0,0,-209000000,0,0,0,-209000000,127000000,581000000,-225000000,-13000000,0,1000000,0,-237000000,0,0,0,-79000000,-79000000,0,-79000000,0,-262000000,-262000000,0,-31000000,-372000000,-32000000,-60000000,812000000,872000000,581000000,-225000000,356000000,0,0
"2025-09-30","PPCLY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",20491524,16426629,0,0,-11637849,0,0,0,-11637849,7071803,32352107,-12528785,-723885,0,55683,0,-13196987,0,0,0,-4398995,-4398995,0,-4398995,0,-14589074,-14589074,0,-1726189,-20714258,1212604,-346534,47065642,47412176,32352107,-12528787,19823320,0,0
"2025-09-30","PRIMEFRESH.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",56528000,0,0,0,0,0,0,0,0,-56528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","PRIYALT.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-9456,0,0,0,0,0,0,0,0,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","PROSF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",5750788133,131464056,0,0,0,0,0,0,0,-4546210502,1336041687,-56050566,3322269947,-6382630884,17457203745,7133708,14347925950,651205673,0,651205673,-4738820631,-4738820631,0,-4738820631,0,0,0,0,-31592137,-4119207095,141347076,11706107618,18827969634,7121862016,1336041687,-56050566,1279991121,0,0
"2025-09-30","PROSY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",5665220264,129507959,0,0,0,0,0,0,0,-4478565940,1316162283,-55216571,3272836799,-6287661618,17197452264,7027563,14134438437,641516170,0,641516170,-4668310159,-4668310159,0,-4668310159,0,0,0,0,-31122067,-4057916056,349315336,11742000000,18853000000,7111000000,1316162283,-55216573,1260945710,0,0
"2025-09-30","PRRFY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",62809670,30868000,0,0,-44691496,671043,-54622939,9260400,0,-4965722,44020452,-31270626,-59186035,0,0,0,-90456661,0,0,0,0,0,0,0,0,-32478504,-32478504,0,-7113061,-39591565,10361399,-75666375,171512250,247178625,44020452,-26439112,17581340,0,0
"2025-09-30","PRX.AS","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",4900794360,112033044,0,0,0,0,0,0,0,-3874259018,1138568386,-47766026,2831222685,-5439247754,14876946196,6079312,12227234413,554954385,0,554954385,-4038400456,-4038400456,0,-4038400456,0,0,0,0,-26922669,-3510368740,-393367853,9462066206,16045106383,6583040177,1138568386,-47766026,1090802360,0,0
"2025-08-03","PSTG","USD","0001474432","2025-09-10","2025-09-09 17:45:10","2026","Q2",47118000,35927000,0,117393000,35798000,-119161000,-14937000,23845000,146051000,-24079000,212157000,-62027000,0,-141232000,333034000,0,129775000,-100000000,-100000000,0,-34143000,-34143000,8099000,-42242000,0,0,0,0,-58241000,-192384000,0,149548000,909690000,760142000,212157000,-62027000,150130000,12868000,2093000
"2025-09-30","PSYG.CN","CAD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-70196,636,0,0,-418000,-341087,0,0,-76914,90830,-396730,0,0,0,0,0,0,0,0,0,121000,121000,121000,0,0,0,0,0,0,121000,0,-275730,528107,803837,-396730,0,-396730,0,0
"2025-09-30","PSYGF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-50400,456.64799999999997,0,0,-300124,-244900,0,0,-55224,65215,-284852,0,0,0,0,0,0,0,0,0,86878,86878,86878,0,0,0,0,0,0,86878,-13264,-211238,379180,590418,-284852,0,-284852,0,0
"2025-09-30","PTCO","USD","0001609258","2025-11-03","2025-10-31 21:48:38","2026","Q2",-17730,0,0,0,0,0,0,3500,0,15580,-2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,2150,0,0,0,0,-2150,0,-2150,0,0
"2025-09-30","PTEEF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",323430,215450,0,0,837214,1111649,224305,0,-498740,-384336,991758,-8081,0,0,0,-32560,-40641,-30176,-30176,0,0,0,0,0,0,0,0,0,-976698,-1006874,0,333764,-2841754,-3175518,991758,-8081,1373199,0,0
"2025-09-30","PWFL","USD","0001774170","2025-11-10","2025-11-10 16:08:01","2026","Q2",-4288000,15793000,0,2594000,0,0,0,0,0,-14099000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","PYPTF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",19609189,14048234,0,0,-2001513,-1001429,275561,-837436,-438209,84150952,115806862,-14063020,58420276,0,0,0,44357255,16130400,0,16130400,-17454437,-17454437,0,-17454437,0,-18739492,-18739492,0,-603546,-20667075,7623794,147120836,333954392,186833556,115806862,-6086537,109720325,0,0
"2025-09-30","PYS.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",227000,456000,0,0,5320000,1000,0,95000,5224000,144000,6147000,-1065000,0,0,1600000,0,535000,0,0,0,0,0,0,0,0,0,0,0,-69000,-69000,0,6613000,18956000,12343000,6147000,-5000,6142000,0,0
"2025-09-30","PYYX","USD","0000939930","2025-11-12","2025-11-12 07:00:22","2026","Q2",-902000,5198000,0,256000,491246000,165655000,-40029000,0,46382000,-581439000,-85641000,-5451000,0,0,0,69617000,64166000,0,0,0,0,0,0,0,0,0,0,0,27974000,27974000,-1433000,5066000,106448000,101382000,-85641000,-5451000,-91092000,0,0
"2025-07-31","QDT.PA","EUR","0001450276","2025-07-31","2025-07-31 00:00:00","2026","Q2",21000000,0,0,0,-17600000,76600000,-1700000,-18700000,-73800000,30600000,34000000,-42000000,-4000000,0,0,-1000000,-47000000,-245300000,0,-245300000,-200000,-200000,0,-200000,0,0,0,0,-8500000,-254000000,23200000,-243300000,123400000,366700000,34000000,-42000000,-8000000,0,51000000
"2025-09-30","QMCO","USD","0000709283","2025-11-13","2025-11-13 17:07:27","2026","Q2",-46456000,825000,0,324000,-7785000,4386000,147000,-3310000,-9008000,37494000,-15598000,-414000,0,0,0,0,-414000,-6317000,-6317000,0,81000,81000,81000,0,0,0,0,0,0,-6236000,30000,-22218000,15329000,37547000,-15598000,-414000,-16012000,186000,1604000
"2025-09-30","QRIL.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",3053000,1680000,0,0,-11078000,-16930000,-409000,14873000,-8612000,-852000,-7197000,0,0,0,0,-92000,-92000,8660000,0,8660000,0,0,0,0,0,0,0,0,0,8660000,-1000,1370000,13105000,11735000,-7197000,0,-7197000,0,0
"2025-09-27","QRVO","USD","0001604778","2025-11-03","2025-11-03 16:16:29","2026","Q2",119603000,66705000,-8111000,40425000,-135909000,-215010000,33123000,0,45978000,1277000,83990000,-41797000,0,0,0,9118000,-32679000,0,0,0,-53470000,-53470000,11664000,-65134000,0,0,0,0,-59848000,-113318000,-186000,-62193000,1103285000,1165478000,83990000,-41797000,42193000,0,0
"2025-09-30","RAD.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",6331000,5765000,462000,0,2093999,868000,-32000,1113000,144999,-1333999,13318000,-2910000,-1022999,-804000,0,0,-4737000,-3674000,0,-3674000,-475000,-475000,0,-475000,0,-2596000,-2596000,0,-1435999,-8180999,0,400000,2971000,2571000,13318000,-2910000,10408000,0,0
"2025-09-30","RAK.NZ","NZD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",-2954000,5133000,0,0,0,0,0,0,0,4176000,6355000,-7336000,0,0,0,0,-7336000,-860000,0,-860000,0,0,0,0,0,0,0,0,-1701000,-2561000,634000,-2908000,12415000,15323000,6355000,-5276000,1079000,0,0
"2025-09-30","RAMAPHO.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",172834000,0,0,0,0,0,0,0,0,-172834000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","RAMAPHO.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",172834000,0,0,0,0,0,0,0,0,-172834000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-09-30","RAMP","USD","0000733269","2025-11-05","2025-11-05 17:05:42","2026","Q2",27420000,3362000,1000,20517000,5274000,2351000,0,11771000,-8848000,834000,57408000,-589000,-11000,-500000,-14000,14000,-1100000,0,0,0,-49542000,-49542000,348000,-49890000,0,0,0,0,-807000,-50349000,-125000,5834000,369446000,363612000,57408000,-589000,56819000,0,0
"2025-09-30","RAREF","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",-299785,18251,0,1426,-10606,-7565,0,-71563,68522,143048,-147666,0,0,-3941,0,0,-3941,-20958,-20958,0,0,0,0,0,0,0,0,0,5911,-15047,-6151,-172806,100952,273758,-147666,0,-147663,0,0
"2025-09-30","RAY-A.TO","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",11772000,7275000,3906000,4391000,-9709000,-10998000,2128000,2426000,-3265000,6694000,24329000,-2171000,-651000,-28000,0,-1569000,-4419000,-2678000,-2678000,0,-3143000,-3143000,0,-3143000,0,-5086000,-5086000,0,-5443000,-16350000,90000,3650000,15145000,11495000,24329000,-3740000,20589000,0,0
"2025-09-30","RAY-B.TO","CAD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",11772000,7275000,3906000,4391000,-9709000,-10998000,2128000,2426000,-3265000,6694000,24329000,-2171000,-651000,-28000,0,-1569000,-4419000,-2678000,-2678000,0,-3143000,-3143000,0,-3143000,0,-5086000,-5086000,0,-5443000,-16350000,90000,3650000,15145000,11495000,24329000,-3740000,20589000,0,0
"2025-09-27","RBC","USD","0001324948","2025-10-31","2025-10-31 14:41:12","2026","Q2",60000000,32900000,13500000,7400000,-28800000,24300000,-25400000,-3400000,-24300000,3400000,88400000,-16700000,-275000000,0,0,0,-291700000,154800000,154800000,0,8800000,8800000,8800000,0,0,0,0,0,-1700000,161900000,-300000,-41700000,91200000,132900000,88400000,-16700000,71700000,41600000,24300000
"2025-09-27","RBCP","USD","0001324948","2025-10-31","2025-10-31 14:41:12","2026","Q2",60000000,32900000,13500000,7400000,-28800000,24300000,-25400000,-3400000,-24300000,3400000,88400000,-16700000,-275000000,0,0,0,-291700000,154800000,154800000,0,8800000,8800000,8800000,0,0,0,0,0,-1700000,161900000,-300000,-41700000,91200000,132900000,88400000,-16700000,71700000,41600000,24300000
"2025-07-31","RBRK","USD","0001943896","2025-09-10","2025-09-10 16:46:17","2026","Q2",-95929000,8419000,121000,0,31741000,-52092000,0,3360000,80473000,119191000,63543000,-7181000,-8178000,-877819000,157301000,0,-735877000,711679000,711679000,0,92000000,92000000,78508000,13492000,0,0,0,0,-91922000,712938000,-1807000,38797000,330303000,291506000,63543000,-7181000,56362000,2551000,2508000
"2025-09-30","RCAN.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",13063000,9578000,0,0,-13216000,-17416000,-2746000,3342000,3604000,-1596000,7829000,-12453000,18000000,0,0,-1000,5546000,-13457000,772000,-14229000,0,0,0,0,0,0,0,0,0,-13457000,2285490,2203490,2931000,727510,7829000,-12453000,-4624000,0,0
"2025-09-30","RCAT","USD","0000748268","2025-11-13","2025-11-13 16:38:56","2026","Q2",-16016448,542319,694562,3621387,-11697512,-5094476,-6472338,1493670,-1624368,-996332,-23852024,-669591,0,0,0,0,-669591,567121,-12782879,13350000,177480864,177480864,177480864,0,0,0,0,0,-13030849,165017136,0,140495521,206425996,65930475,-23852024,-669591,-24521615,0,0
"2025-09-30","RCO.PA","EUR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",63100000,23200000,0,0,-70000000,-59600000,-7900000,13800000,-16300000,-13200000,3099999,-19600000,100000,-4099999,0,0,-23600000,12600000,0,12600000,0,0,0,0,0,0,0,0,0,12600000,-4699999,-12600000,70500000,83100000,3099999,-19599999,-16500000,0,0
"2025-09-30","RCRRF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",861521440,178389640,0,0,-156412880,-24843000,0,-43311320,-88258560,87724520,971222720,-115629800,0,-112608080,112986640,-17400240,-132651480,0,0,0,-690831440,-690831440,0,-690831440,0,-797680,-797680,0,-70878600,-762507720,4224661,80288181,3617242200,3536954019,971222720,-27668680,943554040,0,0
"2025-09-30","RCRUY","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",864191790,178942572,0,0,-158073352,-25336206,0,-43459233,-89277912,101490979,986551989,-117390894,0,-113676090,115075130,-18025107,-134016961,0,0,0,-694752117,-694752117,0,-694752117,0,-302579,-302579,0,-72138191,-767192887,9052076,94394217,3623218336,3528824119,986551989,-28121459,958430530,0,0
"2025-09-30","RDY","INR","0001135951","2025-10-24","2025-10-24 11:10:25","2026","Q2",14268000000,5051000000,4082000000,100000000,-2556000000,-2882000000,-2036000000,0,2362000000,-5372000000,15573000000,-5223000000,0,-51231000000,51550000000,-4639000000,-9543000000,2366000000,-239000000,2605000000,92000000,92000000,92000000,0,0,-6659000000,-6659000000,0,-1122000000,-5323000000,195000000,902000000,9906000000,9004000000,15573000000,-10135000000,5438000000,0,0
"2025-09-30","RDZN","USD","0001868640","2025-11-14","2025-11-14 08:01:14","2026","Q2",-2108104,750207,26,0,-2090449,565106,-114755,783910,-3324710,-2629187,-6077507,-81579,0,-28213,-73116,0,-182908,-991852,-97083,-894769,8086444,8086444,8086444,0,0,0,0,0,0,7094592,1014600,1848777,4973633,3124856,-6077507,-81583,-6159090,0,0
"2025-09-30","RELOF","USD","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",38883520,31413720,0,0,-23876320,11052600,-1230320,-10957960,-22740640,6847880,53268800,-8929960,9078680,-19576960,8355360,1453400,-9619480,-10146760,-12485720,2338960,0,0,0,0,0,-392080,0,0,-4056000,-14594840,-8788132,20266348,429861640,409595292,53268800,-5211960,48056840,0,0
"2025-09-30","REMYF","USD","0001552653","2025-09-30","2025-09-29 20:00:00","2026","Q2",74044064,27223808,0,0,-82140800,-69937024,-9270176,16193472,-19127072,-15489409,3637663,-22999424,117344,-4811104,0,0,-27693184,14785344,0,14785344,0,0,0,0,0,0,0,0,0,14785344,2095962,-7174215,82727520,89901735,3637663,-22999423,-19361760,0,0
"2025-09-30","REMYY","USD","0001552653","2025-09-30","2025-09-29 20:00:00","2026","Q2",72656241,26713546,0,0,-80601219,-68626180,-9096423,15889954,-18768569,-15199086,3569482,-22568341,115144,-4720928,0,0,-27174125,14508219,0,14508219,0,0,0,0,0,0,0,0,0,14508219,2169304,-6927120,82837500,89764620,3569482,-22568342,-18998860,0,0
"2025-08-31","REN.JO","ZAR","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",0,0,0,0,-25211000,3509000,2209000,-30929000,0,-141286000,-166497000,-66243000,0,0,0,-104290000,-170533000,134828000,134828000,0,0,0,0,0,0,0,0,0,336948000,471776000,23513000,158259000,236073000,77814000,-56163000,-66243000,-122406000,0,0
"2025-09-30","REPL","USD","0001737953","2025-11-06","2025-11-06 08:07:55","2026","Q2",-83100000,842000,0,8338000,-6870000,-367000,0,-8930000,2427000,-422000,-81212000,-1343000,0,-9849000,95361000,0,84169000,-177000,-177000,0,0,0,0,0,0,0,0,0,501000,324000,1642000,4923000,104003000,99080000,-81212000,-1343000,-82555000,0,1075000
"2025-07-31","RET-A.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",13144000,14454000,5007000,152000,25264000,322000,8699000,17639000,-1396000,1108000,59129000,-8344000,0,0,0,0,-8344000,-12012000,-12012000,0,-44000,-44000,120000,-164000,0,0,0,0,0,-12056000,1135000,39864000,125290000,85426000,59129000,-8344000,50785000,0,0
"2025-07-31","RET.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",13144000,14454000,5007000,152000,25264000,322000,8699000,17639000,-1396000,1108000,59129000,-8344000,0,0,0,0,-8344000,-12012000,-12012000,0,-44000,-44000,120000,-164000,0,0,0,0,0,-12056000,1135000,39864000,125290000,85426000,59129000,-8344000,50785000,0,0
"2025-10-31","REX.V","CAD","0000000000","2025-10-31","2025-10-30 20:00:00","2026","Q2",-360962,561,0,0,-10985,-31120,0,0,20135,152798,-218588,0,0,-290626,0,0,-290626,0,0,0,0,0,0,0,0,0,0,0,483427,483427,0,-25787,83396,109183,-218588,0,-218590,0,0
