"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","revenue","costOfRevenue","grossProfit","researchAndDevelopmentExpenses","generalAndAdministrativeExpenses","sellingAndMarketingExpenses","sellingGeneralAndAdministrativeExpenses","otherExpenses","operatingExpenses","costAndExpenses","netInterestIncome","interestIncome","interestExpense","depreciationAndAmortization","ebitda","ebit","nonOperatingIncomeExcludingInterest","operatingIncome","totalOtherIncomeExpensesNet","incomeBeforeTax","incomeTaxExpense","netIncomeFromContinuingOperations","netIncomeFromDiscontinuedOperations","otherAdjustmentsToNetIncome","netIncome","netIncomeDeductions","bottomLineNetIncome","eps","epsDiluted","weightedAverageShsOut","weightedAverageShsOutDil"
"2025-12-31","JBMA.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",16139800000,13276900000,2862900000,0,0,0,1555700000,0,1555700000,14832600000,-738200000,0,738200000,424300000,1932900000,1508600000,-201399999,1307200000,-532700000,774499999,174600000,599899999,0,0,551100000,0,551100000,2.33,2.33,236494264,236494264
"2025-12-31","JCRRF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",8998845654,2482164077,6516681576,5541831652,0,0,2964584676,0,8506416329,10988580407,-135117802,16013961,151131764,559487790,943822873,384335083,-2374069835,-1989734752,2220936326,231201573,142123910,89077662,0,0,34029668,0,34029668,0.28,0.28,121986406,121986406
"2025-12-31","JFEYF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",14417814037,10484524898,3933289139,0,0,0,2041728994,0,2041728994,12526253892,20918096,22092133,1174023,725035037,2666007326,1940972132,-49411987,1891560144,48240930,1939801075,465149468,1474651606,0,0,1439370886,1000,1439369788,45.83,45.83,31409675,31409675
"2025-11-30","JFIL","USD","0001517389","2026-01-13","2026-01-13 13:22:30","2026","Q3",0,0,0,0,0,0,14496,0,14496,0,0,0,0,0,-14496,0,0,-14496,0,-14496,0,0,0,0,-14496,0,0,-0.0007,-0.0007,19985708,19985708
"2025-12-31","JINDALSAW.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",49434100000,34737900000,14696200000,0,0,0,10119000000,0,10119000000,44856900000,-1328100000,0,1328100000,1549100000,6322400000,4773300000,-196100000,4577200000,-1105300000,3471900000,995700000,2476200000,0,0,2579900000,0,2579900000,4.05,4.04,637073000,638589000
"2025-12-31","JINDALSAW.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",49434100000,34737900000,14696200000,0,0,0,10119000000,0,10119000000,44856900000,-1328100000,0,1328100000,1549100000,6322400000,4773300000,-196100000,4577200000,-1105300000,3471900000,995700000,2476200000,0,0,2579900000,0,2579900000,4.05,4.04,637073000,638589000
"2025-12-31","JINDALSTEL.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",130266300000,78233500000,52032800000,0,0,0,44082100000,0,44082100000,122315600000,-4064500000,0,4064500000,8386500000,15886900000,7500400000,450300000,7950700000,-4562000000,3388700000,1502900000,1885800000,0,0,1904300000,0,1904300000,1.87,1.87,1017488000,1017488000
"2025-12-31","JINDALSTEL.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",130266300000,78233500000,52032800000,0,0,0,44082100000,0,44082100000,122315600000,-4064500000,0,4064500000,8386500000,15886900000,7500400000,450300000,7950700000,-4562000000,3388700000,1502900000,1885800000,0,0,1904300000,0,1904300000,1.87,1.87,1017488000,1017488000
"2025-12-31","JINDRILL.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",2415800000,1977400000,438400000,0,0,0,51863000,0,51863000,2029263000,-22600000,0,22600000,378000000,-88200000,-466200000,852737000,386537000,-841237000,-454700000,-120800000,-333900000,0,0,-333900000,0,-333900000,-11.52,-11.52,28981104,28981104
"2025-12-31","JINDRILL.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",2415800000,1977400000,438400000,0,0,0,51863000,0,51863000,2029263000,-22600000,0,22600000,378000000,-88200000,-466200000,852737000,386537000,-841237000,-454700000,-120800000,-333900000,0,0,-333900000,0,-333900000,-11.52,-11.52,28981104,28981104
"2025-12-31","JIOFIN.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",9010500000,2199300000,6811200000,0,0,0,0,390600000,390600000,5473600000,-2123800000,0,2123800000,75500000,3612400000,3536900000,0,3536900000,174000000,3710900000,1021100000,2689800000,0,0,2689800000,0,2689800000,0.42,0.42,6404286000,6404286000
"2025-12-31","JIOFIN.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",9010500000,2199300000,6811200000,0,0,0,0,390600000,390600000,5473600000,-2123800000,0,2123800000,75500000,3612400000,3536900000,0,3536900000,174000000,3710900000,1021100000,2689800000,0,0,2689800000,0,2689800000,0.42,0.42,6404286000,6404286000
"2025-12-31","JJFINCOR.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1391000,0,0,0,0,0,0,0,0,1012999,0,0,0,0,378000,378000,0,378000,0,378000,104000,274000,0,0,274000,0,274000,0.0972,0.0972,2820000,2820000
"2025-12-31","JKBANK.BO","INR","0000052988","2025-12-31","2025-12-31 00:00:00","2026","Q3",35968600000,18243500000,17725100000,0,0,0,0,9653100000,9653100000,27896600000,14905900000,33149400000,18243500000,0,8072000000,8072000000,0,8072000000,-60200000,8011800000,2196900000,5814900000,0,0,5814900000,0,5814900000,5.28,5.28,1101307000,1101307000
"2025-12-31","JKCEMENT.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",34630700000,17021700000,17609000000,0,0,0,13781300000,0,13781300000,30803000000,-1126100000,0,1126100000,1747300000,5556300000,3809000000,18700000,3827700000,-1144900000,2682800000,946700000,1736100000,0,0,1746300000,0,1746300000,22.6,22.6,77268000,77268000
"2025-12-31","JKCEMENT.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",34630700000,17021700000,17609000000,0,0,0,13781300000,0,13781300000,30803000000,-1126100000,0,1126100000,1747300000,5556300000,3809000000,18700000,3827700000,-1144900000,2682800000,946700000,1736100000,0,0,1746300000,0,1746300000,22.6,22.6,77268000,77268000
"2025-12-31","JPAVF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",56395168195,48162990962,8232177233,0,0,0,7075168494,0,7075168494,55238159456,-17014834,140122165,157137000,4917287142,6706847373,1789560230,-632551490,1157008739,478417108,1635425848,201175395,1434250452,0,0,1434250452,0,1434250452,21.28,21.27,67413733,67423771
"2025-12-31","JPXGY","JPY","0001600520","2025-12-31","2025-12-30 19:00:00","2026","Q3",51271167998,9761088809,41510079188,0,0,0,0,0,0,21042130436,236188212,236188212,0,4629085395,34858123113,30229037561,0,30229037561,506990209,30736027771,9411896731,21324130883,0,0,20808996290,0,20808996290,20.25,20.25,1027909918,1027909918
"2025-12-31","JSGCF","JPY","0001442656","2025-12-31","2025-12-30 19:00:00","2026","Q3",402912280000,263502735000,139409544000,0,0,0,119748403000,0,119748403000,383251138000,-3177771000,1018888000,4196659000,20965279000,41043784000,20078505000,-417364000,19661142000,-4030514000,15630628000,7111200000,8519428000,0,0,8459375000,0,8459375000,29.43,29.43,287445000,287445000
"2025-12-31","JSL.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",105175500000,86907500000,18268000000,0,0,0,0,6877600000,6877600000,93785100000,-1341800000,0,1341800000,2689000000,14853600000,12164600000,-774200000,11390400000,-567600000,10822800000,2545000000,8277800000,0,0,8287900000,0,8287900000,10.06,10.05,823847000,824667000
"2025-12-31","JSL.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",105175500000,86907500000,18268000000,0,0,0,0,6877600000,6877600000,93785100000,-1341800000,0,1341800000,2689000000,14853600000,12164600000,-774200000,11390400000,-567600000,10822800000,2545000000,8277800000,0,0,8287900000,0,8287900000,10.06,10.05,823847000,824667000
"2025-12-31","JSPCF","USD","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",244602873,175892265,68710608,0,0,0,49357035,0,49357035,225249300,178668,708291,529623,12940668,35427312,22486644,-3133071,19353573,2597067,21950640,4122126,17828514,0,0,17707275,6381,17700894,0.68,0.68,26207151,26207151
"2025-12-31","JSWENERGY.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",40817600000,23115000000,17702600000,0,0,0,0,5693900000,5693900000,28808900000,-14848800000,0,14848800000,8287000000,21407000000,13120000000,-1111300000,12008700000,-13737500000,-1728800000,-7016300000,5287500000,0,0,4199400000,0,4199400000,2.41,2.41,1742490000,1742490000
"2025-12-31","JSWENERGY.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",40817600000,23115000000,17702600000,0,0,0,0,5693900000,5693900000,28808900000,-14848800000,0,14848800000,8287000000,21407000000,13120000000,-1111300000,12008700000,-13737500000,-1728800000,-7016300000,5287500000,0,0,4199400000,0,4199400000,2.41,2.41,1742490000,1742490000
"2025-12-31","JSWHL.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",326628000,4053000,322575000,0,0,0,0,35882000,35882000,31132000,0,0,0,27000,295523000,295496000,0,295496000,93199000,388695000,67454000,321241000,0,0,321241000,0,321241000,28.94,28.94,11100242,11100242
"2025-12-31","JSWHL.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",326628000,4053000,322575000,0,0,0,0,35882000,35882000,31132000,0,0,0,27000,295523000,295496000,0,295496000,93199000,388695000,67454000,321241000,0,0,321241000,0,321241000,28.94,28.94,11100242,11100242
"2025-12-31","JSWINFRA.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",13496600000,8100300000,5396300000,0,0,0,599100000,0,599100000,8699400000,-789100000,0,789100000,1639800000,6820600000,5180800000,-383600000,4797200000,-405500000,4391700000,743200000,3648500000,0,0,3591000000,0,3591000000,1.72,1.72,2084300000,2084300000
"2025-12-31","JSWINFRA.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",13496600000,8100300000,5396300000,0,0,0,599100000,0,599100000,8699400000,-789100000,0,789100000,1639800000,6820600000,5180800000,-383600000,4797200000,-405500000,4391700000,743200000,3648500000,0,0,3591000000,0,3591000000,1.72,1.72,2084300000,2084300000
"2025-12-31","JSWSTEEL.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",459910000000,347780000000,112130000000,0,0,0,0,70790000000,70790000000,418570000000,-23040000000,0,23040000000,23620000000,62400000000,38780000000,2560000000,41340000000,-26770000000,14570000000,-9530000000,24100000000,0,0,21390000000,0,21390000000,8.76,8.75,2441781000,2444571000
"2025-12-31","JSWSTEEL.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",459910000000,347780000000,112130000000,0,0,0,0,70790000000,70790000000,418570000000,-23040000000,0,23040000000,23620000000,62400000000,38780000000,2560000000,41340000000,-26770000000,14570000000,-9530000000,24100000000,0,0,21390000000,0,21390000000,8.76,8.75,2441781000,2444571000
"2025-12-31","JTLIND.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4705171000,4143678000,561493000,0,0,0,236844000,0,236844000,4380522000,-30631000,0,30631000,61479000,422590000,361111000,-36462000,324649000,5832000,330481000,65608000,264873000,0,0,263180999,0,263180999,0.67,0.67,393081630,393081630
"2025-12-31","JTLIND.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4705171000,4143678000,561493000,0,0,0,236844000,0,236844000,4380522000,-30631000,0,30631000,61479000,422590000,361111000,-36462000,324649000,5832000,330481000,65608000,264873000,0,0,263180999,0,263180999,0.67,0.67,393081630,393081630
"2025-12-31","JUSTDIAL.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",3056900000,2216200000,840700000,0,0,0,0,2216200000,2216200000,2216200000,-20000000,0,20000000,111700000,1587900000,1476200000,-635500000,840700000,615500000,1456200000,276900000,1179300000,0,0,1179300000,0,1179300000,16.35,16.35,72128440,72128440
"2025-12-31","JUSTDIAL.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",3056900000,2216200000,840700000,0,0,0,0,2216200000,2216200000,2216200000,-20000000,0,20000000,111700000,1587900000,1476200000,-635500000,840700000,615500000,1456200000,276900000,1179300000,0,0,1179300000,0,1179300000,16.35,16.35,72128440,72128440
"2025-12-31","JYOTISTRUC.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",2089600000,1906200000,183400000,0,0,0,70000000,0,70000000,1976200000,-10000000,0,10000000,32700000,197200000,164500000,-51100000,113400000,41100000,154500000,-15600000,170100000,0,0,170100000,0,170100000,0.14,0.14,1191176470,1193684210
"2025-12-31","JYOTISTRUC.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",2089600000,1906200000,183400000,0,0,0,70000000,0,70000000,1976200000,-10000000,0,10000000,32700000,197200000,164500000,-51100000,113400000,41100000,154500000,-15600000,170100000,0,0,170100000,0,170100000,0.14,0.14,1191176470,1193684210
"2025-12-31","KACPF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",18471104054,12005466980,6465637073,0,0,0,4666068117,0,4666068117,16671535098,-116101222,45039267,161140490,1862623930,4484910174,2622286243,-822717287,1799568956,662577669,2462146625,452394420,2009752204,0,0,2009752204,0,2009752204,54.11,54.11,37138784,37138784
"2025-12-31","KAEPF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",941825131000,830503075000,111322056000,0,0,0,0,-168147000,-168147000,830334929000,-8523431000,2182903000,10706334000,84145362000,243072923000,158927561000,-47437358000,111490203000,36732025000,148222228000,38176284000,110045944000,0,-1001000,107361603000,0,107361603000,96.37,96.37,1114066000,1114066000
"2025-12-31","KALAMANDIR.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4443300000,3269200000,1174100000,0,0,0,605500000,0,605500000,3874700000,-69800000,0,69800000,151400000,765100000,613700000,-45100000,568600000,-24500000,544100000,143300000,400800000,0,0,400800000,0,400800000,2.72,2.72,147349967,147349967
"2025-12-31","KALAMANDIR.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4443300000,3269200000,1174100000,0,0,0,605500000,0,605500000,3874700000,-69800000,0,69800000,151400000,765100000,613700000,-45100000,568600000,-24500000,544100000,143300000,400800000,0,0,400800000,0,400800000,2.72,2.72,147349967,147349967
"2025-12-31","KAPILRAJ.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",3000000,94000,2906000,0,0,0,0,94000,94000,169000,0,0,0,0,2831000,2831000,0,2831000,0,2831000,0,2831000,0,0,2831000,0,2831000,0.0259,0.0259,109400000,109400000
"2025-11-30","KARO","ZAR","0001828102","2026-01-20","2026-01-20 16:01:29","2026","Q3",1392247450,425608030,966639402,61837064,315961891,230016000,545977891,0,607814956,1033423004,-858483,317674,1176157,215855972,586064632,370208659,-11384213,358824428,-8739615,350084813,84947209,265137604,0,0,260815182,0,260815182,8.55,8.55,30889941,30889941
"2025-12-31","KARURVYSYA.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",33031300000,0,0,0,0,0,0,0,0,0,0,0,0,0,9005700000,9005700000,0,9005700000,0,9005700000,2106100000,6899600000,0,0,6899600000,0,6899600000,7.14,7.14,966331000,966331000
"2025-12-31","KARURVYSYA.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",33031300000,0,0,0,0,0,0,0,0,0,0,0,0,0,9005700000,9005700000,0,9005700000,0,9005700000,2106100000,6899600000,0,0,6899600000,0,6899600000,7.14,7.14,966331000,966331000
"2025-12-31","KAYA.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",600366000,432735000,167631000,0,0,0,397745000,0,397745000,830480000,-90169000,0,90169000,115600000,-149797000,-265397000,35283000,-230114000,-125452000,-355566000,0,-355566000,0,0,-355566000,0,-355566000,-23.41,-23.41,15187609,15187609
"2025-12-31","KAYA.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",600366000,432735000,167631000,0,0,0,397745000,0,397745000,830480000,-90169000,0,90169000,115600000,-149797000,-265397000,35283000,-230114000,-125452000,-355566000,0,-355566000,0,0,-355566000,0,-355566000,-23.41,-23.41,15187609,15187609
"2025-10-31","KCRD","USD","0001696025","2025-12-22","2025-12-19 19:04:10","2026","Q3",97711,33873,63838,0,106883,0,106883,0,106883,140756,0,0,0,1836,-41209,0,0,-43045,-1836,-44881,0,0,0,0,-44881,0,0,-0.0004,-0.0004,101984504,101984504
"2025-11-30","KDKGF","CAD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",0,4744,-4744,0,0,0,251952,0,251952,256697,8170,8170,0,4744,-222137,-226882,-29814,-256697,29811,-226884,0,-226884,0,0,-226884,0,-226884,0,0,251242607,251242607
"2025-12-31","KEI.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",29547040000,23616480000,5930560000,0,0,0,0,2955600000,2955600000,26572080000,-166310000,0,166310000,225970000,3538980000,3313010000,-338050000,2974960000,171740000,3146700000,798090000,2348610000,0,0,2348610000,0,2348610000,24.57,24.55,95588523,95666395
"2025-12-31","KEI.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",29547040000,23616480000,5930560000,0,0,0,0,2955600000,2955600000,26572080000,-166310000,0,166310000,225970000,3538980000,3313010000,-338050000,2974960000,171740000,3146700000,798090000,2348610000,0,0,2348610000,0,2348610000,24.57,24.55,95588523,95666395
"2025-12-31","KELRF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",83018379674,58597087942,24421291732,0,0,0,13678925988,0,13678925988,72276013930,-745650095,107093369,852743465,8623518424,31751682743,23128164318,-12385798573,10742365744,11534055980,22276421725,3074680664,19201741061,0,-1000872,18661269850,-1000872,18662270723,38.7,38.7,482233549,482233549
"2025-12-31","KESORAMIND.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",647900000,711900000,-64000000,0,0,0,147500000,0,147500000,859400000,-68500000,0,68500000,51000000,179700000,128700000,-340200000,-211500000,271700000,60200000,0,60200000,0,0,60200000,0,60200000,0.19,0.19,310663663,310663663
"2025-12-31","KESORAMIND.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",647900000,711900000,-64000000,0,0,0,147500000,0,147500000,859400000,-68500000,0,68500000,51000000,179700000,128700000,-340200000,-211500000,271700000,60200000,0,60200000,0,0,60200000,0,60200000,0.19,0.19,310663663,310663663
"2025-12-31","KEYCORP.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",17729000,139000,17590000,0,0,0,0,0,0,1870000,0,0,0,120000,15979000,15859000,0,15859000,0,15859000,0,15859000,0,0,15859000,0,15859000,2.64,2.64,6000000,6000000
"2025-11-30","KG.V","CAD","0000000000","2025-11-30","2025-11-29 19:00:00","2026","Q3",0,4750,-4750,0,0,0,252246,0,252246,256996,8180,8180,0,4750,-222396,-227146,-29850,-256996,29847,-227149,0,-227149,0,0,-227149,0,-227149,0,0,251242607,251242607
"2025-12-31","KHAICHEM.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",2657329000,1837640000,819689000,0,0,0,525816000,0,525816000,2363456000,-92108000,0,92108000,31562000,329469000,297907000,-4034000,293873000,-88074000,205799000,1404000,204395000,0,1000,204396000,0,204396000,2.11,2.11,96989200,96989200
"2025-12-31","KHAICHEM.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",2657329000,1837640000,819689000,0,0,0,525816000,0,525816000,2363456000,-92108000,0,92108000,31562000,329469000,297907000,-4034000,293873000,-88074000,205799000,1404000,204395000,0,1000,204396000,0,204396000,2.11,2.11,96989200,96989200
"2025-12-31","KIRLPNU.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4069000000,2559000000,1510000000,0,0,0,797000000,0,797000000,3356000000,-2000000,0,2000000,81000000,672000000,591000000,122000000,713000000,-124000000,589000000,174000000,415000000,0,0,422000000,0,422000000,6.5,6.39,64939589,66040688
"2025-12-31","KIRLPNU.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",4069000000,2559000000,1510000000,0,0,0,797000000,0,797000000,3356000000,-2000000,0,2000000,81000000,672000000,591000000,122000000,713000000,-124000000,589000000,174000000,415000000,0,0,422000000,0,422000000,6.5,6.39,64939589,66040688
"2025-12-31","KISAN.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",605688000,449964000,155724000,0,0,0,0,184765000,184765000,634729000,-7057000,0,7057000,13339000,-15656000,-28995000,-46000,-29041000,-7011000,-36052000,0,-36052000,0,0,-36052000,0,-36052000,-0.3,-0.3,120173333,120173333
"2025-12-31","KMRCF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",33150902654,20155572660,12995329994,0,0,0,9209028903,0,9209028903,29364601563,44038394,59051484,15013089,653569815,5020377021,4366807206,-580506114,3786301091,564492153,4350793244,1353179771,2997613472,0,0,2997613472,0,2997613472,56.49,56.49,53062792,53062792
"2025-12-31","KMTUF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1024790465000,711509330000,313281135000,0,0,0,170937032000,0,170937032000,882446362000,-7740749000,6204409000,13945158000,40861625000,191470934000,150609309000,-8265206000,142344103000,-3168763000,139175340000,38922935000,100252405000,0,0,94190120000,0,94190120000,104.17,104.17,904189000,904189000
"2025-12-31","KMTUY","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1042381066000,723722438000,318658627000,0,0,0,173871178000,0,173871178000,897593616000,-7873619000,6310908000,14184528000,41563018000,194757546000,153194528000,-8407079000,144787449000,-3223155000,141564295000,39591050000,101973245000,0,0,95806900000,0,95806900000,105.95,105.95,904189000,904189000
"2025-11-30","KMX","USD","0001170010","2025-12-23","2025-12-23 10:02:45","2026","Q3",6241984000,5578141000,663843000,0,0,0,581368000,0,581368000,6159509000,-26120000,0,26120000,92983000,202990000,110007000,-27532000,82475000,1412000,83887000,21672000,62215000,0,0,62215000,0,62215000,0.43,0.43,149004000,149382000
"2025-12-31","KNM.L","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",128181000000,66065000000,62116000000,0,25385000000,0,25385000000,0,25385000000,91450000000,1489000000,1624000000,135000000,9446000000,48590000000,39144000000,-2413000000,36731000000,3073000000,39804000000,11943000000,27861000000,0,0,27861000000,0,27861000000,205.53,205.53,135557000,135557000
"2025-12-31","KONMY","JPY","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",130495008000,67257649000,63237359000,0,25385000000,0,25385000000,458267000,25843267000,93100916000,1489000000,1624000000,135000000,9446000000,49385000000,39939000000,-2419000000,37520000000,2284000000,39804000000,11943000000,27861000000,0,0,27861000000,0,28363965000,104.62,104.62,271112000,271112000
"2025-12-31","KOPRAN.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1942798000,1520388000,422410000,0,0,0,264228000,0,264228000,1784616000,-26694000,0,26694000,44161000,178300000,134139000,24042999,158182000,-50737000,107445000,14049000,93396000,0,0,93396000,0,93396000,1.93,1.93,48285605,48285605
"2025-12-31","KOPRAN.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",1942798000,1520388000,422410000,0,0,0,264228000,0,264228000,1784616000,-26694000,0,26694000,44161000,178300000,134139000,24042999,158182000,-50737000,107445000,14049000,93396000,0,0,93396000,0,93396000,1.93,1.93,48285605,48285605
"2025-12-31","KOTAKBANK.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",278433900000,73844300000,204589600000,0,0,0,0,139256200000,139256200000,213100500000,101223700000,175068000000,73844300000,0,65333400000,65333400000,0,65333400000,0,65333400000,16293400000,49242900000,0,0,49242900000,0,49242900000,0.99,0.99,9945493000,9945493000
"2025-12-31","KOTAKBANK.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",278433900000,73844300000,204589600000,0,0,0,0,139256200000,139256200000,213100500000,101223700000,175068000000,73844300000,0,65333400000,65333400000,0,65333400000,0,65333400000,16293400000,49242900000,0,0,49242900000,0,49242900000,0.99,0.99,9945493000,9945493000
"2025-12-31","KOTMF","JPY","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",243366179000,214395921000,28970258000,0,0,0,15106170000,0,15106170000,229502092000,1041908000,1071935000,30026000,12144588000,28836141000,16691553000,-2827465000,13864087000,2791434000,16655521000,4382821000,12272700000,0,-1001000,11224786000,0,11224786000,41.13,41.12,272940000,272977000
"2025-12-31","KPEL.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",3449632000,2552923000,896709000,0,0,0,236978000,0,236978000,2789901000,-110652000,0,110652000,86499000,772072000,685573000,-25842000,659731000,-86030000,573701000,160212000,413489000,0,0,413489000,0,413489000,6.18,6.13,66907000,67453344
"2025-12-31","KPIGREEN.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",6628502000,3512008000,3116494000,0,0,0,0,591896000,591896000,4601609000,-485041000,0,485041000,330228000,2514973000,2184745000,-157852000,2026893000,-327189000,1699704000,441688000,1258006000,0,0,1177862000,0,1177862000,5.97,5.94,210721273,211785522
"2025-12-31","KPIGREEN.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",6628502000,3512008000,3116494000,0,0,0,0,591896000,591896000,4601609000,-485041000,0,485041000,330228000,2514973000,2184745000,-157852000,2026893000,-327189000,1699704000,441688000,1258006000,0,0,1177862000,0,1177862000,5.97,5.94,210721273,211785522
"2025-12-31","KPITTECH.BO","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",16174590000,11036200000,5138390000,0,0,0,2614560000,0,2614560000,13650760000,-233490000,0,233490000,810110000,2896230000,2086120000,437710000,2523830000,-713410000,1810420000,476320000,1334100000,0,0,1333040000,0,1333040000,4.9,4.87,272144000,273724845
"2025-12-31","KPITTECH.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",16174590000,11036200000,5138390000,0,0,0,2614560000,0,2614560000,13650760000,-233490000,0,233490000,810110000,2896230000,2086120000,437710000,2523830000,-713410000,1810420000,476320000,1334100000,0,0,1333040000,0,1333040000,4.9,4.87,272144000,273724845
"2025-12-31","KRISHANA.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",6591085000,5189249000,1401836000,0,0,0,789996000,0,789996000,5979245000,-89218000,0,89218000,89506000,745693000,656187000,-44347000,611840000,-44871000,566969000,233728000,333241000,0,0,333241000,0,333241000,5.39,5.39,61827600,61827600
"2025-12-31","KRYSTAL.NS","INR","0000000000","2025-12-31","2025-12-30 19:00:00","2026","Q3",3058560000,2774480000,284080000,0,0,0,109250000,0,109250000,2883730000,-39320000,0,39320000,30120000,251610000,221490000,-46660000,174830000,7680000,182510000,23520000,158990000,0,0,158990000,0,158990000,11.38,11.38,13971952,13971952
"2025-12-31","KSOLVES.BO","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",423046000,293830000,129216000,0,0,0,0,91766000,91766000,293830000,-2052000,0,2052000,7758000,138584000,130826000,-1610000,129216000,-442000,128774000,30779000,97995000,0,0,97995000,0,97995000,4.13,4.13,23727603,23727603
"2025-12-31","KSOLVES.NS","INR","0000000000","2025-12-31","2025-12-31 00:00:00","2026","Q3",423046000,293830000,129216000,0,0,0,0,91766000,91766000,293830000,-2052000,0,2052000,7758000,138584000,130826000,-1610000,129216000,-442000,128774000,30779000,97995000,0,0,97995000,0,97995000,4.13,4.13,23727603,23727603
