"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","netIncome","depreciationAndAmortization","deferredIncomeTax","stockBasedCompensation","changeInWorkingCapital","accountsReceivables","inventory","accountsPayables","otherWorkingCapital","otherNonCashItems","netCashProvidedByOperatingActivities","investmentsInPropertyPlantAndEquipment","acquisitionsNet","purchasesOfInvestments","salesMaturitiesOfInvestments","otherInvestingActivities","netCashProvidedByInvestingActivities","netDebtIssuance","longTermNetDebtIssuance","shortTermNetDebtIssuance","netStockIssuance","netCommonStockIssuance","commonStockIssuance","commonStockRepurchased","netPreferredStockIssuance","netDividendsPaid","commonDividendsPaid","preferredDividendsPaid","otherFinancingActivities","netCashProvidedByFinancingActivities","effectOfForexChangesOnCash","netChangeInCash","cashAtEndOfPeriod","cashAtBeginningOfPeriod","operatingCashFlow","capitalExpenditure","freeCashFlow","incomeTaxesPaid","interestPaid"
"2025-06-30","TITMF","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-13315878,227725,0,4838282,-941445,292804,-1488967,0,254718,324115,-8867201,-14559800,0,0,0,124889,-14434911,0,0,0,0,0,0,0,0,0,0,0,8521081,8521081,-403098,-24110576,0,24110576,-8867201,-14559800,-23427000,0,93095
"2025-01-31","TITN","USD","0001409171","2025-04-07","2025-04-07 16:52:18","2025","Q4",-43761000,9914000,-12809000,1089000,166560000,0,280667000,0,-114107000,5493000,126486000,-21047000,0,0,0,2740000,-18307000,-56890000,21100000,-77990000,0,0,0,0,0,0,0,0,-37697000,-94587000,-1114000,12478000,35898000,23420000,126486000,-21047000,105439000,677000,0
"2025-01-31","TJX","USD","0000109198","2025-04-02","2025-04-02 11:43:31","2025","Q4",1398000000,309000000,-30000000,52000000,968000000,93000000,1876000000,-1312000000,311000000,7000000,2704000000,-514000000,-359000000,-6000000,9000000,0,-870000000,0,0,0,-740000000,-740000000,112000000,-852000000,0,-422000000,-422000000,0,-1000000,-1163000000,-54000000,617000000,5335000000,4718000000,2704000000,-514000000,2190000000,0,74000000
"2025-09-30","TKA.DE","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","Q4",653000000,577000000,0,0,1277000000,554000000,431000000,288000000,4000000,-864000000,1643000000,-607000000,-1000000,0,0,163000000,-445000000,56000000,56000000,0,0,0,0,0,0,0,0,0,-87000000,-31000000,4000000,1171000000,5725000000,4554000000,1643000000,-576000000,1067000000,0,0
"2025-09-30","TKAMY","EUR","0000000000","2025-09-30","2025-09-30 00:00:00","2025","Q4",653000000,577000000,0,0,1277000000,554000000,431000000,0,292000000,-680050951,1826949049,-607000000,-1000000,0,0,98346303,-509653697,56000000,56000000,0,0,0,0,0,0,-3492976,-3492976,0,-120864385,-68357361,132224109,1381162100,6726875000,5345712900,1826949049,-677019299,1149929750,0,0
"2025-03-31","TKECF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-81881000000,0,0,0,0,0,0,0,0,81881000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TKECY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-81881000000,0,0,0,0,0,0,0,0,81881000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TKFOY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",30126000000,0,0,0,0,0,0,0,0,-30126000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TKGSF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",37603000000,0,0,0,0,0,0,0,0,-37603000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TKGSY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",37603000000,0,0,0,0,0,0,0,0,-37603000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","TKL.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-763861,1825,0,24472,29966,29966,0,0,0,69125,-638473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33619,33619,0,-688308,0,688308,-638473,0,-638473,0,0
"2025-03-31","TKLF","JPY","0001836242","2025-03-31","2025-03-31 00:00:00","2025","Q4",992062781,447869920,-142920724,0,-1673102248,-55583076,733671,439982058,-2058234900,290471009,-85619262,-147777128,-3000179,0,0,7775995,-143001312,586575038,-56582834,643157872,4411756,4411756,4411756,0,0,0,0,0,-2244043,588742751,-10545680,350776805,721222154,370445348,-87611894,-147777128,-235389023,4207552,577691
"2025-03-31","TKM.AX","AUD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-172178,2615043,0,220026,-151120,100985,0,0,-252105,-2779229,-267458,-884622,0,0,0,-23093,-907715,0,0,0,0,0,0,0,0,0,0,0,0,0,535165,-640008,944172,1584180,-267458,-884622,-1143190,0,0
"2025-03-31","TKOBF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",174000000,0,0,0,0,0,0,0,0,-174000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74597000000,0,0,0,0,0,0
"2025-03-31","TKOMF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",160066000000,0,0,0,0,0,0,0,0,-160066000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TKOMY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",160066000000,0,0,0,0,0,0,0,0,-160066000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-02-28","TKSHF","JPY","0000000000","2025-02-28","2025-02-28 00:00:00","2025","Q4",13450000000,8323000000,0,0,26588000000,20522000000,7163000000,0,-1097000000,-48222890000,138110000,-5949000000,-9569000000,0,0,15449044000,-68956000,-2222000000,-2222000000,0,-10653000000,-10653000000,0,-10653000000,0,0,0,0,12827060000,-47940000,-9199000,12016000,587861000,575846000,20806000000,-5949000000,14857000000,0,2044000000
"2025-03-31","TKUMF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",3149000000,0,0,0,0,0,0,0,0,-3149000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-07-31","TKURF","USD","0000000000","2025-07-31","2025-07-30 20:00:00","2025","Q4",32392760,6596669,0,0,-2528120,-1040102,0,-42556,-1445461,19367498,55828807,-5266995,0,0,0,302211,-4964784,0,0,0,-19904077,-19904077,0,-19904077,0,-25953160,0,0,0,-45857238,1134889,6141674,44225937,38084263,55828807,-5266995,50561811,0,0
"2025-03-31","TKYMF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",6470000000,0,0,0,0,0,0,0,0,-6470000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TKYMY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",6470000000,0,0,0,0,0,0,0,0,-6470000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-08-31","TLA.V","CAD","0000000000","2025-08-31","2025-08-31 00:00:00","2025","Q4",-211000,102000,-135000,7000,-73000,-114000,-75000,94000,24000,-160000,-470000,-4000,0,0,0,-8000,-12000,-34000,-34000,0,-557000,-557000,0,-557000,0,0,0,0,0,-591000,0,-1073000,6661000,7734000,-470000,-121000,-591000,0,0
"2025-06-30","TLC.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",189800000,51600000,0,0,0,0,0,0,0,156000000,397400000,-45300000,0,-20600000,0,0,-65900000,-100000000,0,-100000000,44100000,44100000,0,44100000,0,-150400000,-150400000,0,-77300000,-283600000,111300000,159200000,588200000,429000000,397400000,-45300000,352100000,0,0
"2025-06-30","TLG.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-13662448,1939883,0,0,0,0,0,0,0,396539,-11326026,-2805044,0,0,0,0,-2805044,0,0,0,9583511,9583511,9583511,0,0,0,0,0,-353799,9229712,10055,-4891303,13184029,18075332,-11326026,-2805044,-14131070,0,0
"2025-07-31","TLG.TO","CAD","0000000000","2025-07-31","2025-07-30 20:00:00","2025","Q4",-15956064,294105,0,0,3199158,1842616,0,0,1356542,2059308,-10403493,-162194,0,-225000,175531,0,-211663,20297845,0,20297845,1090493,1090493,1090493,0,0,0,0,0,-179132,21209206,-46879,10547171,25081981,14534810,-10403493,-162197,-10565690,0,0
"2025-06-30","TLGPY","AUD","0001947542","2025-06-30","2025-06-29 20:00:00","2025","Q4",1145000000,2289000000,0,0,0,0,0,0,0,332000000,3766000000,-1902000000,97000000,-50000000,110000000,248000000,-1497000000,61000000,0,61000000,0,0,0,0,0,-1097000000,-1097000000,0,-1215000000,-2251000000,-31000000,-13000000,1012000000,1025000000,3766000000,-1168000000,2598000000,0,0
"2025-06-30","TLGRF","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-13662448,1939883,0,0,0,0,0,0,0,396539,-11326026,-2805044,0,0,0,0,-2805044,0,0,0,9583511,9583511,9583511,0,0,0,0,0,-353799,9229712,10055,-4891303,13184029,18075332,-11326026,-2805044,-14131070,0,0
"2025-06-30","TLM.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2245000,100000,0,239000,1581000,1569000,0,0,12000,-816000,-1141000,-3000,0,0,0,73000,70000,0,0,0,0,0,0,0,0,0,0,0,-33000,-33000,0,-1104000,4492000,5596000,-1141000,-3000,-1144000,0,5000
"2025-05-31","TLRY","USD","0001731348","2025-07-29","2025-07-28 19:22:54","2025","Q4",-1746516571,46764235,-168324198,0,-16625432,-24660980,-11034623,19323475,-253302,1864839106,-19862859,-9407944,7776195,18250485,0,0,16618735,-4618242,443314.8,-5061558,33349170,33349170,33349170,0,0,0,0,0,-2606164,26124760,6909607,29790244,304167868,274377623,-19862859,-9407941,-29270802,0,0
"2025-05-31","TLRY.TO","USD","0001731348","2025-05-31","2025-05-31 00:00:00","2025","Q4",-1267895000,34080000,-123703000,6100000,-11090000,-18122000,-7984000,0,15016000,1349701000,-12807000,-6331000,100000,0,0,19752000,13521000,-3264000,295000,-3559000,21450000,21450000,21450000,0,0,0,0,0,-1544000,16642000,4354000,21710000,221666000,199956000,-12807000,-6331000,-19138000,0,0
"2025-06-30","TLS.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",1145000000,2289000000,0,0,0,0,0,0,0,332000000,3766000000,-1902000000,97000000,-50000000,110000000,248000000,-1497000000,61000000,0,61000000,0,0,0,0,0,-1097000000,-1097000000,0,-1215000000,-2251000000,-31000000,-13000000,1012000000,1025000000,3766000000,-1168000000,2598000000,0,0
"2025-06-30","TLSMF","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2245000,100000,0,239000,1581000,1569000,0,0,12000,-816000,-1141000,-3000,0,0,0,73000,70000,0,0,0,0,0,0,0,0,0,0,0,-33000,-33000,0,-1104000,4492000,5596000,-1141000,-3000,-1144000,0,5000
"2025-06-30","TLSYY","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",1145000000,2289000000,0,0,0,0,0,0,0,332000000,3766000000,-1902000000,97000000,-50000000,110000000,248000000,-1497000000,61000000,0,61000000,0,0,0,0,0,-1097000000,-1097000000,0,-1215000000,-2251000000,-31000000,-13000000,1012000000,1025000000,3766000000,-1168000000,2598000000,0,0
"2025-03-31","TM","JPY","0001094517","2025-06-18","2025-06-18 06:11:05","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,-133278000000,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TM.V","USD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-2633325,0,0,994000,489862,-5941,0,0,495803,1984102,834639,0,0,0,0,0,0,0,0,0,1756499,1756499,1756499,0,0,0,0,0,822214,2578713,0,1018190,1037235,19045,834639,0,834639,0,0
"2025-06-30","TMB.AX","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-2677058,2522319,0,88193,-226895,-206722,0,0,-20173,-51869,-345310,-354369,0,0,0,0,-354369,0,0,0,532949,532949,532949,0,0,0,0,0,-19448,513501,0,-186177,1897622,2083799,-345310,-354369,-699678,0,0
"2025-03-31","TMB.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",2919000000,0,0,0,0,0,0,0,0,-2919000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TMB.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",2919000000,0,0,0,0,0,0,0,0,-2919000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-06-30","TMG.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-12277981,9968,0,0,0,0,0,0,0,9313003,-2955010,-13026,0,0,0,-179553,-192579,0,0,0,89403,89403,89403,0,0,0,0,0,0,89403,0,-3058186,3330352,6388538,-2955010,-13030,-2968040,0,0
"2025-05-31","TMG.V","CAD","0000000000","2025-05-31","2025-05-31 00:00:00","2025","Q4",198528,190233,0,61636,-4703,-84382,79569,0,110,-1768235,-1322541,-14814,0,0,0,0,-14814,-1160019,-1160019,0,0,0,0,0,0,0,0,0,0,-1160019,153095,-2344279,2798695,5142974,-1322541,-14814,-1337355,0,57428
"2025-05-31","TMGEF","CAD","0000000000","2025-05-31","2025-05-31 00:00:00","2025","Q4",198528,190233,0,61636,-4703,-84382,79569,0,110,-1768235,-1322541,-14814,0,0,0,0,-14814,-1160019,-1160019,0,0,0,0,0,0,0,0,0,0,-1160019,153095,-2344279,2798695,5142974,-1322541,-14814,-1337355,0,57428
"2025-05-31","TMGI","USD","0001434601","2025-09-11","2025-09-11 16:56:28","2025","Q4",-3041758,40,0,0,82140,0,0,3233,88237,2887327,-72251,0,0,0,0,-4.000000000008981,-4.000000000008981,-1386,25.652133375000002,-1411,-4949,-4949,-4949,0,0,0,0,0,12937,6602,0,-2850,1071,3921,-72251,4.000000000008981,-72246,0,0
"2025-05-31","TMGID","USD","0001434601","2025-09-11","2025-09-11 16:56:28","2025","Q4",-490481,40,0,0,91343,0,0,3106,88237,389650,-9448,-4.000000000008981,0,0,0,4.000000000008981,0,3000,0,3000,0,0,0,0,0,0,0,0,3598,6598,0,-2850,1071,3921,-9448,-4.000000000008981,-9448,0,0
"2025-03-31","TMPV.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",84700000000,0,0,0,0,0,0,0,0,-84700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343490000000,0,0,0,0,0,0
"2025-06-30","TMRFF","AUD","0000000000","2025-06-30","2025-06-30 00:00:00","2025","Q4",-419718,3628,0,175665,15075,-173,0,0,15248,-90260,-315610,-362011,26901,0,0,200700,-134410,0,0,0,0,0,0,0,0,0,0,0,1232248,1232248,-7162,0,0,0,-315610,-362011,-677621,0,0
"2025-06-30","TMS.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-1425139,0,0,-317.886,30556,276030,0,-245474,0,1551219,156320,-2689341,0,0,0,3884488,1195149,0,0,0,542513,542513,542513,0,0,0,0,0,0,542513,0,-3286036,1183713,4469749,-1076960,1938,-1075020,0,0
"2025-08-31","TMT.JO","ZAR","0000000000","2025-08-31","2025-08-30 20:00:00","2025","Q4",-33795050,13387482,0,0,0,0,0,0,0,-56529184,-76936752,-1644703,77284,-2494667,3435916,16166056,15539886,31279863,0,31279863,-128005,-128005,0,-128005,0,-245051751,0,0,-345888,-214245781,25588,-275617059,93644941,369262000,-76936752,-958938,-77895690,0,0
"2025-06-30","TMX.AX","AUD","0000000000","2025-06-30","2025-06-29 20:00:00","2025","Q4",-1102657,322,0,0,0,0,0,0,0,539156,-563179,-1040392,0,0,0,0,-1040392,0,0,0,2079127,2079127,2079127,0,0,0,0,0,0,2079127,0,475556,1138549,662993,-563179,0,-563180,0,0
"2025-03-31","TN.CN","CAD","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-384126,0,0,0,-508324,-42,0,0,-508282,-19319,-911769,-46397,0,0,57226,0,10829,22000,0,22000,500000,500000,500000,0,0,0,0,0,368439,890439,0,-10501,1778,12279,-911769,-46397,-958166,0,0
"2025-09-30","TNE.AX","AUD","0000000000","2025-09-30","2025-09-29 20:00:00","2025","Q4",74674000,41934000,0,0,0,0,0,0,0,107047000,223655000,-61426000,0,-307000,-80149000,0,-141882000,0,0,0,-29213000,-29213000,-29213000,0,0,-21548000,-21548000,0,-3709000,-54470000,10000,27313000,95853000,68540000,223655000,-1700000,221955000,0,0
"2025-07-31","TNH.BK","THB","0000000000","2025-07-31","2025-07-31 00:00:00","2025","Q4",113335257,32597008,0,0,-5655029,-9993661,1985684,-3111121,5464069,-4927306,135349930,-47380574,0,0,0,-279157510,-326538084,0,0,0,0,0,0,0,0,0,0,0,-500,-500,-143,-191188797,1266281203,1457470000,135349930,-48031330,87318600,0,0
"2025-03-31","TNMAF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1039873000,0,0,0,0,0,0,0,0,-1039873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TNPETRO.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",268800000,0,0,0,0,0,0,0,0,-268800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TNPETRO.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",268800000,0,0,0,0,0,0,0,0,-268800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TNPL.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",221200000,0,0,0,0,0,0,0,0,-221200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TNPL.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",221200000,0,0,0,0,0,0,0,0,-221200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TNSTLTU.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-492000,0,0,0,0,0,0,0,0,492000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TNTELE.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-55239000,536800,0,0,-2864600,1900,0,0,-2866500,54406600,-3160200,0,0,0,0,-43900,-43900,5000800,5000800,0,0,0,0,0,0,0,0,0,0,5000800,100,1796800,3074100,1277300,-3160200,2746800,-413400,0,0
"2025-03-31","TNTELE.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-55239000,536800,0,0,-2864600,1900,0,0,-2866500,54406600,-3160200,0,0,0,0,-43900,-43900,5000800,5000800,0,0,0,0,0,0,0,0,0,0,5000800,100,1796800,3074100,1277300,-3160200,2746800,-413400,0,0
"2025-08-31","TNTMF","USD","0000000000","2025-08-31","2025-08-30 20:00:00","2025","Q4",2576642,1231,0,0,82155,-38209,0,0,120364,-303575,2356453,0,965.3925,-1468512,0,0,-1467547,0,0,0,0,0,0,0,0,0,0,0,0,0,52,888958,1075603,186645,2356453,0,2356452,0,0
"2025-08-31","TOC.CN","CAD","0000000000","2025-08-31","2025-08-30 20:00:00","2025","Q4",722495,0,0,0,772012,267060,0,0,504952,-1416003,78504,-788154,0,0,0,0,-788154,0,0,0,1042326,1042326,1042326,0,0,0,0,0,460478,1502804,2357,795511,903693,108182,78504,-4,78500,0,0
"2025-03-31","TOEAF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",6716000000,0,0,0,0,0,0,0,0,-6716000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOELY","JPY","0001443276","2025-03-31","2025-03-31 00:00:00","2025","Q4",142966000000,18489000000,0,0,43085000000,19061000000,8108000000,0,15916000000,60267000000,264807000000,-27544000000,0,0,0,-11391000000,-38935000000,0,0,0,-23052000000,-23052000000,0,-23052000000,0,0,0,0,-508000000,-23560000000,-1966000000,200346000000,485072000000,284726000000,264807000000,-27544000000,237263000000,0,0
"2025-08-31","TOGOF","CAD","0000000000","2025-08-31","2025-08-31 00:00:00","2025","Q4",644402,248,-108359,0,-287171,-40052,0,0,-247119,-150817,98303,0,0,0,0,0,0,-361500,-261500,-100000,345000,345000,345000,0,0,0,0,0,6679,-9821,4.25,88486,101601,13115,98303,-3.6374999999970896,98299,0,0
"2025-03-31","TOKUF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",11153000000,0,0,0,0,0,0,0,0,-11153000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOKUY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",11153000000,0,0,0,0,0,0,0,0,-11153000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOKYOFIN.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",-482000,0,0,0,0,0,0,0,0,482000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOKYOPLAST.BO","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4650000,0,0,0,0,0,0,0,0,-4650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOKYOPLAST.NS","INR","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",4650000,0,0,0,0,0,0,0,0,-4650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-10-31","TOL","USD","0000794170","2025-12-19","2025-12-19 16:31:31","2025","Q4",446715000,21808000,71229000,3724000,210862000,-12652000,381623000,0,-158109000,45692000,800030000,-27832000,-42066000,0,0,34000,-69864000,-100756000,-100756000,0,-268791000,-268791000,0,-268791000,0,-23772000,-23772000,0,63800000,-329519000,0,400647000,1338938000,938291000,800030000,-27832000,772198000,-256513000,0
"2025-03-31","TOM.BE","JPY","0001094517","2025-03-31","2025-03-31 00:00:00","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,-133278000000,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TOM.DU","JPY","0001094517","2025-03-31","2025-03-31 00:00:00","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,-133278000000,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TOM.F","JPY","0001094517","2025-03-31","2025-03-31 00:00:00","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,0,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TOM.HM","JPY","0001094517","2025-03-31","2025-03-31 00:00:00","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,-133278000000,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TOM.MU","JPY","0001094517","2025-03-31","2025-03-31 00:00:00","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,-133278000000,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TOM.SG","JPY","0001094517","2025-03-31","2025-03-31 00:00:00","2025","Q4",710413000000,565484000000,274084000000,0,-324993000000,0,0,0,-324993000000,-351779000000,873209000000,-646214000000,0,-897314000000,982376000000,-105331000000,-666483000000,795808000000,832359000000,-36551000000,-133278000000,-133278000000,0,-133278000000,0,0,0,0,6796000000,669326000000,-178803000000,697248000000,8982404000000,8285156000000,873209000000,-778682000000,94527000000,0,0
"2025-03-31","TOMYY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",1917000000,0,0,0,0,0,0,0,0,-1917000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TONPF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",16577000000,0,0,0,0,0,0,0,0,-16577000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOP","USD","0001848275","2025-08-13","2025-08-13 16:34:43","2025","Q4",-5518927,158866,0,42280,-5631469,-5994530,0,0,363061,4222331,-6726919,-3234,0,0,0,-392483,-395717,0,0,0,0,0,0,0,0,0,0,0,0,0,636103,-6486533,15174936,21661469,-6309729,-3234,-6312963,0,0
"2025-03-31","TOPCF","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",3281000000,0,0,0,0,0,0,0,0,-3281000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2025-03-31","TOPPY","JPY","0000000000","2025-03-31","2025-03-31 00:00:00","2025","Q4",16577000000,0,0,0,0,0,0,0,0,-16577000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
