"date","symbol","reportedCurrency","cik","filingDate","acceptedDate","fiscalYear","period","cashAndCashEquivalents","shortTermInvestments","cashAndShortTermInvestments","netReceivables","accountsReceivables","otherReceivables","inventory","prepaids","otherCurrentAssets","totalCurrentAssets","propertyPlantEquipmentNet","goodwill","intangibleAssets","goodwillAndIntangibleAssets","longTermInvestments","taxAssets","otherNonCurrentAssets","totalNonCurrentAssets","otherAssets","totalAssets","totalPayables","accountPayables","otherPayables","accruedExpenses","shortTermDebt","capitalLeaseObligationsCurrent","taxPayables","deferredRevenue","otherCurrentLiabilities","totalCurrentLiabilities","longTermDebt","capitalLeaseObligationsNonCurrent","deferredRevenueNonCurrent","deferredTaxLiabilitiesNonCurrent","otherNonCurrentLiabilities","totalNonCurrentLiabilities","otherLiabilities","capitalLeaseObligations","totalLiabilities","treasuryStock","preferredStock","commonStock","retainedEarnings","additionalPaidInCapital","accumulatedOtherComprehensiveIncomeLoss","otherTotalStockholdersEquity","totalStockholdersEquity","totalEquity","minorityInterest","totalLiabilitiesAndTotalEquity","totalInvestments","totalDebt","netDebt"
"2025-08-31","VLN.TO","USD","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",49553884,532704,50086588,101877008,93647546,8229462,137307000,0,-36286596,252984000,50523000,0,8105896,8105896,0,0,4172104,62801000,0,315785000,105667723,102419324,3248399,0,8097000,1537000,0,0,31160464,146462187,14432000,4479000,0,0,16254000,35165000,0,6016000,141842000,0,0,72695000,133961999,6355000,-39875999,0,173136000,173943000,1107970,433557015,532704,28545000,-7548000
"2025-08-31","VLNSF","USD","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",36093000,4676000,40769000,63208000,63208000,0,137307000,0,11700000,252984000,50523000,0,5904000,5904000,0,0,6374000,62801000,0,315785000,74598000,74598000,0,0,8097000,1537000,0,0,22445000,106677000,14432000,4479000,0,1524201,14710637,35165000,0,6016000,141842000,0,0,72695000,133961999,6355000,-39875999,0,173136000,173943000,807000,315785000,4676000,28545000,-7548000
"2025-09-30","VLPNF","EUR","0001378984","2025-09-30","2025-09-30 00:00:00","2026","Q2",931100000,103800000,1034900000,1691200000,1691200000,0,4596700000,0,0,7322800000,6349600000,998400000,305800000,1304200000,0,74000000,327600000,8055400000,0,15378200000,2606200000,2488800000,117400000,0,0,0,117400000,0,2929900000,5536100000,0,0,0,99400000,2212000000,2311400000,0,0,7847500000,0,0,324300000,6324800000,0,0,655600000,7304700000,7530700000,226000000,15378200000,327600000,0,-931100000
"2025-09-30","VLPNY","EUR","0001378984","2025-09-30","2025-09-30 00:00:00","2026","Q2",1094042500,121965000,1216007500,1987160000,1987160000,0,5401122500,0,-1281490000,7322800000,7460780000,1173120000,359315000,1532435000,384930000,86950000,-1409695000,8055400000,0,15378200000,4010275000,3872330000,137945000,0,1496832500,0,117400000,0,997810000,6504917500,1468162500,0,0,116795000,1130937500,2715895000,0,0,9220812500,0,0,324300000,6324800000,0,0,655600000,7304700000,7530700000,226000000,18069385000,506895000,2964995000,1870952500
"2025-09-30","VLSFINANCE.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1168505000,168647000,1337152000,115102000,9010000,106092000,0,0,0,1452254000,636808000,0,217000,217000,0,0,27313697000,27950722000,0,29402976000,54726000,41283000,13443000,0,0,0,10784000,0,0,54726000,292000,0,0,2735991000,111577000,2847860000,0,0,2902586000,0,0,341325000,0,0,0,26159073000,26500398000,26500390000,-8000,29402976000,26691686000,292000,-1168213000
"2025-09-30","VLSFINANCE.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1168505000,168647000,1337152000,115102000,9010000,106092000,0,0,0,1452254000,636808000,0,217000,217000,0,0,27313697000,27950722000,0,29402976000,54726000,41283000,13443000,0,0,0,10784000,0,0,54726000,292000,0,0,2735991000,111577000,2847860000,0,0,2902586000,0,0,341325000,0,0,0,26159073000,26500398000,26500390000,-8000,29402976000,26691686000,292000,-1168213000
"2025-09-30","VLX.L","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",20575673,0,20575673,241000000,207200000,33800000,233600000,0,-118351161,376824512,173000000,126900000,125300000,252200000,12404828,24100000,-113849675,347855153,0,724679665,122488393,110306406,12181987,0,4900000,8400000,16400000,0,170611607,306400000,173800000,24700000,0,27800000,20400000,246700000,0,33100000,410844939,-4085422,0,52516248,199294336,53036211,5793871,0,306555246,313834726,7279480,724679665,12404828,211800000,136750232
"2025-09-30","VLXGF","USD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",27700000,0,27700000,241000000,207200000,33800000,233600000,0,5000000,507300000,173000000,126900000,125300000,252200000,16674570,24100000,2325430,468300000,0,975600000,284300000,148500000,135800000,0,4900000,8400000,16400000,0,8800000,306400000,173800000,24700000,0,27800000,20400000,246700000,0,33100000,553100000,-5500000,0,70700000,268300000,71400000,7788122,0,412700000,422500000,9800000,975600000,16674570,211800000,184100000
"2025-09-30","VMART.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",238600000,461700000,700300000,1900000,0,1900000,10441100000,0,1767000000,12910300000,11279700000,15000000,350200000,365200000,495600000,832900000,379400000,13352800000,0,26263100000,8693600000,8686000000,7600000,0,1011100000,2219400000,7600000,0,919800000,12843900000,0,4781900000,0,0,179800000,4961700000,0,7001300000,17805600000,0,0,793900000,0,0,0,7663600000,8457500000,8457500000,0,26263100000,547700000,8012400000,7773800000
"2025-09-30","VMART.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",238600000,461700000,700300000,1900000,0,1900000,10441100000,0,1767000000,12910300000,11279700000,15000000,350200000,365200000,495600000,832900000,379400000,13352800000,0,26263100000,8693600000,8686000000,7600000,0,1011100000,2219400000,7600000,0,919800000,12843900000,0,4781900000,0,0,179800000,4961700000,0,7001300000,17805600000,0,0,793900000,0,0,0,7663600000,8457500000,8457500000,0,26263100000,547700000,8012400000,7773800000
"2025-09-30","VMS.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",349183000,0,349183000,922558000,440081000,482477000,221525000,0,184652000,1677918000,68566200,0,0,0,0,0,19233800,87800000,0,1765718000,530271000,530271000,0,0,227954000,0,0,0,15325000,773550000,17218000,0,0,6321000,0,23539000,0,0,797089000,0,0,244734000,0,0,0,723895000,968629000,968629000,0,1765718000,780000,245172000,-104011000
"2025-09-30","VOD","EUR","0000839923","2025-11-14","2025-11-14 06:28:33","2026","Q2",7087000000,6441000000,13528000000,10651000000,10651000000,0,718000000,0,402000000,25299000000,33035000000,21767000000,14320000000,36087000000,10213000000,0,24225000000,103560000000,0,128859000000,12691000000,12691000000,0,0,7391000000,0,0,0,1615000000,21697000000,34180000000,12335000000,0,0,4038000000,50553000000,0,12335000000,72250000000,-7035000000,0,4189000000,-123361000000,149996000000,29028000000,0,52817000000,56609000000,3792000000,128859000000,16654000000,53906000000,46819000000
"2025-09-30","VOD.JO","ZAR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",23334000000,1450000000,24784000000,35459000000,32144000000,3315000000,2499000000,0,18531000000,81273000000,78582000000,0,29432000000,29432000000,58839000000,1105000000,530000000,168488000000,0,249761000000,59261000000,40558000000,18703000000,0,1729000000,0,3050000000,0,11626000000,72616000000,67532000000,0,0,4352000000,1983000000,73867000000,0,0,146483000000,-17320000000,0,89918000000,55528000000,0,-38014000000,0,90112000000,103278000000,13166000000,249761000000,60289000000,1729000000,-21605000000
"2025-09-30","VOD.L","EUR","0000839923","2025-11-12","2025-11-12 06:26:21","2026","Q2",7087000000,6441000000,13528000000,10651000000,10651000000,0,718000000,0,402000000,25299000000,33035000000,21767000000,14320000000,36087000000,10213000000,0,24225000000,103560000000,0,128859000000,12691000000,12691000000,0,0,7391000000,0,0,0,1615000000,21697000000,34180000000,12335000000,0,0,4038000000,50553000000,0,12335000000,72250000000,-7035000000,0,4189000000,-123361000000,149996000000,29028000000,0,52817000000,56609000000,3792000000,128859000000,16654000000,53906000000,46819000000
"2025-09-30","VODAF","ZAR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",1341705000,83375000,1425080000,2082650000,1848280000,234370000,2499000000,0,-1460607000,4546123000,78582000000,0,1692340000,1692340000,3383243000,1105000000,-74947448000,9815135000,0,14361258000,2507460000,2332085000,175375000,0,721913000,0,3050000000,0,946047000,4175420000,3883090000,0,0,250240000,114023000,4247353000,0,0,8422773000,-17320000000,0,89918000000,55528000000,0,0,-38014000000,90112000000,5938485000,757045000,14361258000,3466618000,4605003000,3263298000
"2025-09-30","VODI.DE","EUR","0000839923","2025-11-12","2025-11-12 06:26:21","2026","Q2",7087000000,6441000000,13528000000,10651000000,10651000000,0,718000000,0,402000000,25299000000,33035000000,21767000000,14320000000,36087000000,10213000000,0,24225000000,103560000000,0,128859000000,13400000000,12806000000,594000000,0,7391000000,0,0,0,906000000,21697000000,34180000000,12335000000,0,796000000,4038000000,50553000000,0,12335000000,72250000000,-7035000000,0,4189000000,-123361000000,149996000000,29028000000,0,52817000000,56609000000,3792000000,128859000000,16654000000,53906000000,46819000000
"2025-09-30","VODPF","EUR","0000839923","2025-11-14","2025-11-14 06:28:33","2026","Q2",7087000000,6441000000,13528000000,10651000000,10651000000,0,718000000,0,402000000,25299000000,33035000000,21767000000,14320000000,36087000000,10213000000,0,24225000000,103560000000,0,128859000000,12691000000,12691000000,0,0,7391000000,0,0,0,1615000000,21697000000,34180000000,12335000000,0,0,4038000000,50553000000,0,12335000000,72250000000,-7035000000,0,4189000000,-123361000000,149996000000,29028000000,0,52817000000,56609000000,3792000000,128859000000,16654000000,53906000000,46819000000
"2025-09-30","VOE.VI","EUR","0001378984","2025-09-30","2025-09-30 00:00:00","2026","Q2",931100000,103800000,1034900000,1691200000,1691200000,0,4596700000,0,0,7322800000,6349600000,998400000,305800000,1304200000,327600000,74000000,0,8055400000,0,15378200000,2606200000,2488800000,117400000,0,1273900000,0,117400000,0,1656000000,5536100000,0,0,0,99400000,2212000000,2311400000,0,0,7847500000,0,0,324300000,6324800000,0,655600000,0,7304700000,7530700000,226000000,15378200000,431400000,2523400000,-931100000
"2025-09-30","VOITHPAPR.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",494080000,1761850000,2255930000,319580000,319580000,0,412800000,0,55950000,3044260000,1279370000,0,0,0,0,0,161330000,1440700000,0,4484960000,230780000,217510000,13270000,0,0,730000,13270000,0,126460000,357970000,0,1700000,0,17800000,60840000,80340000,0,2430000,438310000,0,0,43930000,0,0,0,4002720000,4046650000,4046650000,0,4484960000,124700000,2430000,-491650000
"2025-09-30","VOLLF.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",416000,104412000,104828000,80738000,4106000,76632000,13000,0,4223000,189802000,226000,0,0,0,0,7391000,0,7617000,0,197419000,5289000,5289000,0,0,0,0,0,0,12673000,17962000,0,0,0,0,-1000,-1000,0,0,17961000,0,0,41180000,0,0,0,138278000,179458000,179458000,0,197419000,104412000,0,-416000
"2025-09-30","VOLTAMP.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",291802000,296971000,588773000,2619338000,2604500000,14838000,3627783000,0,121220000,6957114000,1511115000,0,6798000,6798000,10378682000,0,155712000,12052307000,0,19009421000,634225000,622484000,11741000,0,0,12667000,11741000,0,1597804000,2244696000,0,790000,0,159782000,157434000,318006000,0,13457000,2562702000,0,0,101171000,0,0,0,16345548000,16446719000,16446719000,0,19009421000,10488193000,13457000,-278345000
"2025-09-30","VOLTAMP.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",291802000,296971000,588773000,2619338000,2604500000,14838000,3627783000,0,121220000,6957114000,1511115000,0,6798000,6798000,10378682000,0,155712000,12052307000,0,19009421000,634225000,622484000,11741000,0,0,12667000,11741000,0,1597804000,2244696000,0,790000,0,159782000,157434000,318006000,0,13457000,2562702000,0,0,101171000,0,0,0,16345548000,16446719000,16446719000,0,19009421000,10488193000,13457000,-278345000
"2025-09-30","VOLTAS.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",4748100000,9228800000,13976900000,33856300000,17945800000,15910500000,31104800000,0,6487300000,85425300000,9445500000,723100000,34500000,757600000,0,495200000,32625000000,43323300000,0,128748600000,32708900000,31663600000,1045300000,0,13042100000,113200000,1045300000,0,12159100000,58023300000,4227500000,167200000,121300000,657200000,1616000000,6789200000,0,280400000,64812500000,0,0,330800000,0,0,0,63359100000,63689900000,63936100000,246200000,128748600000,30758900000,17550000000,12801900000
"2025-09-30","VOLTAS.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",4748100000,9228800000,13976900000,33856300000,17945800000,15910500000,31104800000,0,6487300000,85425300000,9445500000,723100000,34500000,757600000,0,495200000,32625000000,43323300000,0,128748600000,32708900000,31663600000,1045300000,0,13042100000,113200000,1045300000,0,12159100000,58023300000,4227500000,167200000,121300000,657200000,1616000000,6789200000,0,280400000,64812500000,0,0,330800000,0,0,0,63359100000,63689900000,63936100000,246200000,128748600000,30758900000,17550000000,12801900000
"2025-07-31","VPRIF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",108840,0,108840,141671,141671,0,135580,21367,0,407458,6911,0,0,0,172244,0,66398,245553,0,653011,149056,149056,0,0,521807,0,0,0,1484078,2154941,0,0,0,0,0,0,0,0,2154941,0,0,12505409,-15724244,0,1716905,0,-1501930,-1501930,0,653011,172244,521807,-108840
"2025-09-30","VPRPL.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",7430000,556620000,564050000,8002780000,7907320000,95460000,7496350000,0,1463130000,17526310000,2349760000,0,4260000,4260000,289050000,64180000,55200000,2762450000,0,20288760000,4412950000,4412950000,0,0,6460060000,0,0,0,771670000,11644680000,707560000,0,0,0,33800000,741360000,0,0,12386040000,0,0,1246440000,0,0,0,6656280000,7902720000,7902720000,0,20288760000,731780000,7167620000,7160190000
"2025-09-30","VPRPL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",7430000,556620000,564050000,8002780000,7907320000,95460000,7496350000,0,1463130000,17526310000,2349760000,0,4260000,4260000,289050000,64180000,55200000,2762450000,0,20288760000,4412950000,4412950000,0,0,6460060000,0,0,0,771670000,11644680000,707560000,0,0,0,33800000,741360000,0,0,12386040000,0,0,1246440000,0,0,0,6656280000,7902720000,7902720000,0,20288760000,731780000,7167620000,7160190000
"2025-08-02","VRA","USD","0001495320","2025-09-11","2025-09-11 14:27:58","2026","Q2",15184000,0,15184000,17427000,16983000,444000,96685000,0,11601000,140453000,116233000,0,0,0,0,0,9490000,125723000,0,266176000,21127000,21127000,0,11541000,0,17814000,0,0,7242000,57724000,10000000,57919000,0,0,47000,67966000,0,75733000,125690000,-156820000,0,0,182147000,115286000,-127000,0,140486000,140486000,0,266176000,0,85733000,70549000
"2025-09-30","VRAJ.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",6550000,316650000,323200000,182280000,181520000,760000,669640000,0,315210000,1490330000,2207190000,0,960000,960000,395930000,0,551610000,3155690000,0,4646020000,157270000,152490000,4780000,0,202660000,1570000,4780000,0,23930000,385430000,50000000,14140000,0,57560000,8940000,130640000,0,15710000,516070000,0,0,329830000,0,0,0,3800120000,4129950000,4129950000,0,4646020000,712580000,268370000,261820000
"2025-09-30","VRAJ.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",6550000,316650000,323200000,182280000,181520000,760000,669640000,0,315210000,1490330000,2207190000,0,960000,960000,395930000,0,551610000,3155690000,0,4646020000,157270000,152490000,4780000,0,202660000,1570000,4780000,0,23930000,385430000,50000000,14140000,0,57560000,8940000,130640000,0,15710000,516070000,0,0,329830000,0,0,0,3800120000,4129950000,4129950000,0,4646020000,712580000,268370000,261820000
"2025-09-30","VRAX","USD","0001885827","2025-12-02","2025-12-02 16:42:09","2026","Q2",3345464,0,3345464,175697,729,174968,54186,574068,0,4149415,1565600,0,0,0,0,0,0,1565600,0,5715015,53283,42373,10910,50240,195577,66373,10910,0,0,365473,0,276043,0,0,0,276043,0,342416,641516,0,0,6543,-26928015,0,32233440,0,5311968,5073499,-238469,5715015,0,537993,-2807471
"2025-09-30","VRLLOG.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",607368000,0,607368000,787028000,787028000,0,395189000,0,473709000,2263294000,22001826000,0,2685000,2685000,434905000,0,149569999,22588985999,0,24852280000,361207000,204145000,157062000,0,2493946000,0,0,0,915680000,3770833000,2909450000,5671230000,0,832011000,711669999,10124360999,0,5671230000,13895194000,0,0,1749370000,0,0,0,9207716000,10957086000,10957086000,0,24852280000,434905000,11074626000,10467258000
"2025-09-30","VRLLOG.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",607368000,0,607368000,787028000,787028000,0,395189000,0,473709000,2263294000,22001826000,0,2685000,2685000,434905000,0,149569999,22588985999,0,24852280000,361207000,204145000,157062000,0,2493946000,0,0,0,915680000,3770833000,2909450000,5671230000,0,832011000,711669999,10124360999,0,5671230000,13895194000,0,0,1749370000,0,0,0,9207716000,10957086000,10957086000,0,24852280000,434905000,11074626000,10467258000
"2025-07-31","VRNT","USD","0001166388","2025-09-02","2025-09-02 16:15:34","2026","Q2",174968000,434000,175402000,241990000,153733000,88257000,14877000,0,66937000,499206000,75380000,1413859000,70423000,1484282000,43527000,0,129493000,1732682000,0,2231888000,23406000,23406000,0,114295000,413536000,0,0,221738000,0,772975000,0,30453000,12185000,0,80834000,123472000,0,30453000,896447000,0,436321000,60000,49798000,968427000,-121945000,0,1332661000,1335441000,2780000,2231888000,43961000,443989000,269021000
"2025-10-31","VROY.V","CAD","0000000000","2025-10-31","2025-10-31 00:00:00","2026","Q2",2533952,0,2533952,71459,0,71459,0,86934,0,2692345,0,0,0,0,57625477,0,9204819,66830296,0,69522641,213572,213572,0,0,0,0,0,0,148459,362031,0,0,0,0,0,0,0,0,362031,0,0,70391794,-12600519,-1316703,12686038,0,69160610,69160610,0,69522641,57625477,0,-2533952
"2025-09-30","VSFPROJ.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",5468000,80067000,85535000,0,0,0,0,0,19438000,104973000,1786042000,0,33000,33000,0,561000,0,1786636000,1000,1891610000,162666000,162666000,0,0,0,0,0,0,13585000,176251000,728152000,0,0,0,0,728152000,0,0,904403000,0,0,163963000,0,0,0,823244000,987207000,987207000,0,1891610000,80067000,728152000,722684000
"2025-09-30","VSSL.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2513928000,150043000,2663971000,3034560000,3010964000,23596000,3462636000,0,591523000,9752690000,5291255000,0,176000,176000,163773000,0,384992000,5840196000,0,15592886000,2059333000,2018985000,40348000,0,772360000,0,0,0,443996000,3275689000,0,2345000,0,200488000,33278000,236111000,0,2345000,3511800000,0,0,965034000,0,0,0,11116052000,12081086000,12081086000,0,15592886000,313816000,774705000,-1739223000
"2025-09-30","VSSL.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",2513928000,150043000,2663971000,3034560000,3010964000,23596000,3462636000,0,591523000,9752690000,5291255000,0,176000,176000,163773000,0,384992000,5840196000,0,15592886000,2059333000,2018985000,40348000,0,772360000,0,0,0,443996000,3275689000,0,2345000,0,200488000,33278000,236111000,0,2345000,3511800000,0,0,965034000,0,0,0,11116052000,12081086000,12081086000,0,15592886000,313816000,774705000,-1739223000
"2025-09-30","VSTIND.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",178800000,2393600000,2572400000,620900000,620900000,0,6666700000,0,3836100000,13696100000,2963000000,0,400000,400000,1950000000,194300000,52900000,5160600000,0,18856700000,1597100000,1363800000,233300000,0,0,0,0,0,4320300000,5917400000,0,0,0,0,256600000,256600000,0,0,6174000000,0,0,1698600000,0,0,0,10984100000,12682700000,12682700000,0,18856700000,4343600000,0,-178800000
"2025-09-30","VSTIND.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",178800000,2393600000,2572400000,620900000,620900000,0,6666700000,0,3836100000,13696100000,2963000000,0,400000,400000,1950000000,194300000,52900000,5160600000,0,18856700000,1597100000,1363800000,233300000,0,0,0,0,0,4320300000,5917400000,0,0,0,0,256600000,256600000,0,0,6174000000,0,0,1698600000,0,0,0,10984100000,12682700000,12682700000,0,18856700000,4343600000,0,-178800000
"2025-09-30","VSTL.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",24813000,163257000,188070000,746310000,746310000,0,1890591000,0,529157000,3354128000,1547994000,0,0,0,97017000,0,70770000,1715781000,1000,5069910000,951274000,937923000,13351000,0,1387997000,223000,13351000,0,217911000,2557405000,553465000,2519000,0,15182000,14603000,585769000,0,2742000,3143174000,0,0,189624000,0,0,0,1737112000,1926736000,1926736000,0,5069910000,260274000,1944204000,1919391000
"2025-09-30","VSTTILLERS.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",120727000,6042957000,6163684000,1978575000,1978063000,512000,1358766000,0,977802000,10478827000,2289430000,0,20346000,20346000,603872000,0,27533000,2941181000,0,13420008000,1242537000,1242537000,0,0,0,8648000,0,0,973972000,2225157000,0,9626000,0,115947000,503573000,629146000,0,18274000,2854303000,0,0,86434000,0,0,0,10479271000,10565705000,10565705000,0,13420008000,6588446000,18274000,-102453000
"2025-09-30","VSTTILLERS.NS","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",120727000,6042957000,6163684000,1978575000,1978063000,512000,1358766000,0,977802000,10478827000,2289430000,0,20346000,20346000,603872000,0,27533000,2941181000,0,13420008000,1242537000,1242537000,0,0,0,8648000,0,0,973972000,2225157000,0,9626000,0,115947000,503573000,629146000,0,18274000,2854303000,0,0,86434000,0,0,0,10479271000,10565705000,10565705000,0,13420008000,6588446000,18274000,-102453000
"2025-09-30","VTGN","USD","0001411685","2025-11-13","2025-11-13 16:35:49","2026","Q2",62786000,14389000,77175000,0,0,0,0,1759000,0,78934000,1590000,0,0,0,0,0,405000,1995000,0,80929000,1831000,1831000,0,8417000,658000,597000,0,0,2141000,13644000,0,610000,0,0,336000,946000,0,1207000,14590000,-3968000,0,39000,-442144000,512398000,13999,7.759808795526624e-9,66339000,66339000,0,80929000,14389000,1865000,-60921000
"2025-09-30","VTKLF","USD","0000913744","2025-09-30","2025-09-30 00:00:00","2026","Q2",147900000,0,147900000,429000000,429000000,0,451000000,76500000,5100000,1109500000,210900000,36100000,13700000,49800000,6196232,13700000,6303768,286900000,0,1396400000,594800000,287600000,307200000,0,22986024,23000000,26800000,0,24113976,664900000,0,111000000,0,3000000,700000,114700000,0,134000000,779600000,0,0,12700000,0,165900000,0,438200000,616800000,616800000,0,1396400000,6200000,134000000,-13900000
"2025-09-30","VTKLY","USD","0000913744","2025-09-30","2025-09-30 00:00:00","2026","Q2",147900000,0,147900000,505500000,505500000,0,451000000,0,5100000,1109500000,210900000,36100000,13700000,49800000,6200091,13700000,6299909,286900000,0,1396400000,594800000,287600000,307200000,0,23000340,23000000,26800000,0,24099660,664900000,0,111000000,0,3000000,700000,114700000,0,134000000,779600000,0,0,12700000,0,165900000,0,438200000,616800000,616800000,0,1396400000,6200000,134000000,-13900000
"2025-09-30","VTL.BO","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1049000000,10407600000,11456600000,12853200000,12817700000,35500000,37734200000,0,7139000000,69183000000,50966700000,24600000,74800000,99400000,8118600000,0,3157400000,62342100000,0,131525100000,6105100000,5474900000,630200000,0,2525000000,0,0,0,4537700000,13167800000,12254100000,8000000,0,3532000000,336400000,16130500000,0,8000000,29298300000,0,0,569100000,0,0,0,100984300000,101553400000,102226800000,673400000,131525100000,18526200000,14787100000,13738100000
"2025-09-30","VTL.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",1049000000,10407600000,11456600000,12853200000,12817700000,35500000,37734200000,0,7139000000,69183000000,50966700000,24600000,74800000,99400000,8118600000,0,3157400000,62342100000,0,131525100000,6105100000,5474900000,630200000,0,2525000000,0,0,0,4537700000,13167800000,12254100000,8000000,0,3532000000,336400000,16130500000,0,8000000,29298300000,0,0,569100000,0,0,0,100984300000,101553400000,102226800000,673400000,131525100000,18526200000,14787100000,13738100000
"2025-09-30","VTMLTD.BO","INR","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",7237000,226178000,233415000,771398000,578371000,193027000,1125214000,0,63698000,2193725000,1133716000,0,0,0,527429000,0,85040000,1746185000,0,3939910000,298866000,298866000,0,0,358598000,754000,0,0,58645000,716863000,0,546000,0,117750000,21826000,140122000,0,1300000,856985000,0,0,100569000,0,0,0,2982356000,3082925000,3082925000,0,3939910000,744959000,359898000,352661000
"2025-08-31","VTMTF","GBP","0000000000","2025-08-31","2025-08-31 00:00:00","2026","Q2",78993900,0,78993900,126766164,126766164,0,789781000,0,-48328064,947213000,451464000,90314000,46986000,137300000,0,0,3753000,592517000,0,1539730000,1198763932,1195065461,3698471,0,5087000,21854000,0,0,26672662,1252377594,131751000,82013000,0,0,34513000,248277000,0,103867000,1587626027,-2337000,0,32070000,191021000,124939000,18279000,0,363972000,491471391,0,1539730000,0,240705000,246030061
"2025-09-30","VTSYF","HKD","0000000000","2025-09-30","2025-09-30 00:00:00","2026","Q2",163639905,0,163639905,126597365,107728060,18869305,472361000,0,-411686229,350912041,2648334000,0,2312,2312,2734828,209222000,-2490502931,369790209,0,720702250,107368914,102038753,5330161,0,238647000,106418000,41496000,0,-166179236,286254678,21238000,159476000,0,66060000,33555000,280329000,0,265894000,322262938,0,0,1055611000,2142224000,0,0,-200312000,2997523000,398439311,13407482,5610761000,2734828,525779000,-748179000
"2025-08-31","VTU.L","GBP","0000000000","2025-08-31","2025-08-30 20:00:00","2026","Q2",58501000,0,58501000,93880000,93880000,0,789781000,0,5051000,947213000,451464000,90314000,46986000,137300000,0,0,3753000,592517000,0,1539730000,887776000,885037000,2739000,0,26941000,0,0,11764000,1000000,927481000,131751000,82013000,8527000,25986000,0,248277000,0,82013000,1175758000,-2337000,0,32070000,201666000,124939000,7634000,0,363972000,363972000,0,1539730000,0,240705000,182204000
"2025-07-31","VVC.V","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",10049,0,10049,15883,0,15883,0,16976,0,42908,1543245,0,0,0,34647614,0,0,36190859,0,36233767,290027,290027,0,0,2508000,0,0,0,7931846,10729873,0,0,0,987000,304602,1291603,0,0,12021476,0,0,47286340,-68635963,15407198,30154716,0,24212291,24212291,0,36233767,34647614,2508000,2497951
"2025-07-31","VVCVF","CAD","0000000000","2025-07-31","2025-07-31 00:00:00","2026","Q2",10049,0,10049,11463,0,11463,0,16976,4420,42908,1543245,0,0,0,34647614,0,0,36190859,0,36233767,290027,290027,0,0,2508000,0,0,0,7931846,10729873,0,0,0,0,1291603,1291603,0,0,12021476,0,0,47286340,-68635963,15407198,30154716,0,24212291,24212291,0,36233767,34647614,2508000,2497951
"2025-09-30","WAAREEENER.NS","INR","0000000000","2025-09-30","2025-09-29 20:00:00","2026","Q2",5569000000,74732700000,80301700000,13241100000,13103600000,137500000,47088200000,0,13180900000,153811900000,80491200000,63400000,44600000,108000000,3178100000,1102000000,7558400000,92437700000,0,246249600000,38573800000,34842200000,3731600000,0,24339000000,0,0,0,46278900000,109191700000,225900000,4841500000,0,1144900000,13817800000,20030100000,0,4841500000,129221800000,0,0,2876400000,0,0,0,111977600000,114854000000,117027800000,2173800000,246249600000,77910800000,29406400000,23837400000
